ChassyID	W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	Protein_name	ec_number
Chassy_YL_D_555	YALI1_D14125g	YALI0D11242g	Q6C9H2	similar to uniprot|P47077 Saccharomyces cerevisiae YJL010C NOP9 Essential subunit of U3-containing 90S preribosome involved in production of 18S rRNA and assembly of small ribosomal subunit I2	
Chassy_YL_E_25	YALI1_E00746g	YALI0E00396g	Q6C7J2	similar to uniprot|Q9P6Q7 Schizosaccharomyces pombe SPAC644.03C I2	
Chassy_YL_C_365	YALI1_C10271g	YALI0C07700g	Q6CCP5	similar to uniprot|D5GAV5 Tuber melanosporum hypothetical protein I2	
Chassy_YL_A_777	YALI1_A19515g	YALI0A18634g	Q6CGK1	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_B_823	YALI1_B21675g	YALI0B16632g	Q6CED0	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_1391	YALI1_E34621g	YALI0E29293g	Q6C468	similar to uniprot|Q08920 Saccharomyces cerevisiae YPL178w CBC2 small subunit of the nuclear cap-binding protein complex CBC singleton I2	
Chassy_YL_F_1534	YALI1_F39009g	YALI0F31339g	Q6BZS1	similar to uniprot|W6YU38 Bipolaris oryzae hypothetical protein COCMIDRAFT_39018 I2	
Chassy_YL_C_580	YALI1_C16255g	YALI0C11583g	Q6CC83	similar to uniprot|P38822 Saccharomyces cerevisiae YHR114W BZZ1 SH3 domain protein implicated in the regulation of actin polymerization I2	
Chassy_YL_D_626	YALI1_D15937g	YALI0D12749g	Q6C9A3	similar to uniprot|Q875G6 Podospora anserina Similar to GPI transamidase component PIG-S I2	
Chassy_YL_E_206	YALI1_E05309g	YALI0E04378g	Q6C724	similar to uniprot|G3AY63 Candida tenuis cytochrome b5 I2	
Chassy_YL_F_106	YALI1_F03356g		Q6C372	No description in CLIB122 I2	
Chassy_YL_F_116	YALI1_F03527g	YALI0F02299g	Q6C363	"similar to uniprot|P11325 Saccharomyces cerevisiae YLR382c NAM2 leucine--tRNA ligase precursor, mitochondrial I2"	
Chassy_YL_E_1524	YALI1_E37764g	YALI0E31797g	Q6C3V7	similar to uniprot|P43636 Saccharomyces cerevisiae YGL065c ALG2 Glycosyltransferase I2	2.4.1.132; 2.4.1.257
Chassy_YL_E_1479	YALI1_E36619g	YALI0E31108g	Q6C3Z2	weakly similar to uniprot|Q8TFK5 Yarrowia lipolytica YALI0E18788g CWP1 Cell wall protein of the PIR family I2	
Chassy_YL_B_1071	YALI1_B28511g	YALI0B21912g	Q6CDR2	weakly similar to uniprot|E3KK50 Puccinia graminis hypothetical protein PGTG_10834 I2	
Chassy_YL_F_1233	YALI1_F31934g	YALI0F24563g	F2Z686	uniprot|Q8WZL7 Yarrowia lipolytica YALI0F24563g NUP85 Subunit of the Nup84p subcomplex of the nuclear pore complex I2	
Chassy_YL_E_92	YALI1_E02372g	YALI0E01848g	Q6C7C9	similar to uniprot|Q7SHG9 Neurospora crassa NCU02935 Component of the EKC/KEOPS complex which promotes both telomere uncapping and telomere elongation I2	
Chassy_YL_F_449	YALI1_F12176g	YALI0F08723g	Q6C2D8	weakly similar to uniprot|P47011 Saccharomyces cerevisiae YJL137C (ohnolog of YKR058W) GLG2 self- glucosylating initiator of glycogen synthesis I2	
Chassy_YL_B_528	YALI1_B14064g	YALI0B10428g	Q6CF42	weakly similar to uniprot|E3RSK0 Pyrenophora teres PTT_11894 hypothetical protein I2	
Chassy_YL_F_488	YALI1_F13046g	YALI0F09471g	Q6C2A3	similar to uniprot|P53323 Saccharomyces cerevisiae YGR262C BUD32 Protein kinase component of the EKC/KEOPS complex I2	3.6.-.-; 2.7.11.1
Chassy_YL_F_355	YALI1_F09896g	YALI0F06732g	Q6C2L9	weakly similar to uniprot|C4R5N4 Komagataella pastoris Mitochondrial ribosomal protein of the large subunit I2	
Chassy_YL_A_344	YALI1_A08512g	YALI0A08668g	Q6CHH8	similar to uniprot|P39988 Saccharomyces cerevisiae YEL029c I2	
Chassy_YL_A_862	YALI1_A21554g	YALI0A20518g	Q6CGC2	"similar to uniprot|P06704 Saccharomyces cerevisiae YOR257w CDC31 spindle pole body component, centrin I2"	
Chassy_YL_F_6	YALI1_F00229g	YALI0F00198g	Q6C3F4	similar to uniprot|Q08951 Saccharomyces cerevisiae YPL195W APL5 Delta adaptin-like subunit of the clathrin associated protein complex I2	
Chassy_YL_E_55	YALI1_E01530g	YALI0E01034g	Q6C7G4	"some similarities with uniprot|Q09174 Schizosaccharomyces pombe SPCC736.04C Alpha-1, 2- galactosyltransferase, possible transmembrane segment I2"	
Chassy_YL_A_443	YALI1_A11218g	YALI0A11099g	Q6CH93	similar to uniprot|Q9HES9 Emericella nidulans Kinesin (KINA protein) I2	
Chassy_YL_F_160	YALI1_F04594g	YALI0F03300g	Q6C321	weakly similar to uniprot|P25441 Saccharomyces cerevisiae YDL150w RPC53 DNA-directed RNA polymerase III I2	
Chassy_YL_C_862	YALI1_C23989g	YALI0C16819g	Q6CBP2	similar to uniprot|Q01590 Saccharomyces cerevisiae YLR026c SED5 syntaxin (T-SNARE) I2	
Chassy_YL_D_494	YALI1_D12567g	YALI0D09933g	Q6C9M5	similar to uniprot|Q8J0I8 Yarrowia lipolytica YALI0E00814g AOX1 I2	1.-.-.-
Chassy_YL_E_661	YALI1_E17014g	YALI0E13970g	Q6C5Y9	similar to uniprot|P53155 Saccharomyces cerevisiae YGL082W (ohnolog of YPL191C) Putative protein of unknown function I2	
Chassy_YL_C_843	YALI1_C23504g	YALI0C16412g	Q6CBR0	weakly similar to uniprot|P32912 Saccharomyces cerevisiae YGL212w VAM7 vacuolar morphogenesis protein I2	
Chassy_YL_B_1061	YALI1_B28268g	YALI0B21626g	Q6CDS2	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_B_809	YALI1_B21275g	YALI0B16302g	Q6CEE4	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_1537	YALI1_E38020g	YALI0E32043g	Q6C3U5	similar to uniprot|Q05946 Saccharomyces cerevisiae YLR222c UTP13 I2	
Chassy_YL_F_1227	YALI1_F31822g	YALI0F24431g	Q6C0I3	weakly similar to uniprot|P53721 Saccharomyces cerevisiae YNR018w I2	
Chassy_YL_C_972	YALI1_C26837g	YALI0C19448g		similar to uniprot|P22135 Saccharomyces cerevisiae YJL180c ATP12 F1F0-ATPase complex assembly protein I2	
Chassy_YL_C_235	YALI1_C06548g	YALI0C05126g	Q6CD00	weakly similar to uniprot|P40038 Saccharomyces cerevisiae YER059W (ohnolog of YIL050W) PCL6 cyclin like protein interacting with PHO85P I2	
Chassy_YL_C_1107	YALI1_C30287g	YALI0C21956g	Q6CB48	similar to uniprot|P53145 Saccharomyces cerevisiae YGL099w I2	
Chassy_YL_E_164	YALI1_E04143g	YALI0E03476g	Q6C762	weakly similar to uniprot|Q7RWQ3 Neurospora crassa NCU03554.1 I2	
Chassy_YL_F_1501	YALI1_F38296g	YALI0F30657g	Q6BZV2	weakly similar to uniprot|C4R796 Komagataella pastoris Nuclear type II J heat shock protein of the E. coli dnaJ family I2	
Chassy_YL_D_585	YALI1_D14725g	YALI0D11880g	Q6C9E3	weakly similar to uniprot|P47136 Saccharomyces cerevisiae YJR092w BUD4 budding protein I2	
Chassy_YL_D_817	YALI1_D21023g	YALI0D17072g	Q6C8T8	similar to uniprot|Q06549 Saccharomyces cerevisiae YLR245c CDD1 cytidine deaminase I2	3.5.4.5
Chassy_YL_D_533	YALI1_D13450g	YALI0D10769g	Q6C9J3	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_841	YALI1_E21312g	YALI0E17963g	Q6C5H7	similar to uniprot|Q06892 Saccharomyces cerevisiae YPL188w POS5 protein I2	
Chassy_YL_C_942	YALI1_C26051g	YALI0C18821g	Q6CBH0	similar to uniprot|P34237 Saccharomyces cerevisiae YKL179C COY1 Golgi membrane protein with similarity to mammalian CASP I2	
Chassy_YL_B_490	YALI1_B12917g	YALI0B09603g	Q6CF76	Weakly similar to uniprot|P38856 Saccharomyces cerevisiae YHR161C (ohnolog of YGR241C) YAP1801 Yeast Adaptor Protein member of AP180 protein family I2	
Chassy_YL_A_126	YALI1_A03351g	YALI0A02937g	Q6CI01	weakly similar to uniprot|Q02516 Saccharomyces cerevisiae YOR358w HAP CCAAT-binding factor subunit I2	
Chassy_YL_A_420	YALI1_A10510g	YALI0A10549g	Q6CHB4	weakly similar to uniprot|W9YEK3 Capronia epimyces hypothetical protein A1O3_07018 I2	
Chassy_YL_E_1650	YALI1_E40785g	YALI0E34397g	Q6C3J1	weakly similar to uniprot|I2GWA9 Tetrapisispora blattae hypothetical protein TBLA_0A06190 I2	
Chassy_YL_D_48	YALI1_D01123g	YALI0D01067g	Q6CAP3	weakly similar to uniprot|P47170 Saccharomyces cerevisiae YJR138w IML1 involved in chromosomal stability I2	
Chassy_YL_C_502	YALI1_C14273g	YALI0C10142g	Q6CCE1	weakly similar to uniprot|E9F5V3 Metarhizium anisopliae hypothetical protein MAA_07652 I2	
Chassy_YL_F_1187	YALI1_F30703g	YALI0F23441g	Q6C0M4	similar to uniprot|Q03557 Saccharomyces cerevisiae YMR293c HER2 Mitochondrial protein required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p I2	6.3.5.7
Chassy_YL_D_324	YALI1_D08564g	YALI0D06688g	Q6CA15	similar to uniprot|P40088 Saccharomyces cerevisiae YER145c FTR1 iron permease that mediates high-affinity iron uptake I2	
Chassy_YL_E_1007	YALI1_E25211g	YALI0E21153g		similar to uniprot|Q02724 Saccharomyces cerevisiae YPL020c ULP1 Ubl-specific protease I2	
Chassy_YL_D_118	YALI1_D02852g	YALI0D02387g	Q6CAI8	weakly similar to uniprot|Q03900 Saccharomyces cerevisiae YDR132C (ohnolog of YLR108C) protein of unknown function I2	
Chassy_YL_E_779	YALI1_E19871g	YALI0E16665g	Q6C5N0	similar to uniprot|Q9UTQ5 Schizosaccharomyces pombe Dnaj protein I2	
Chassy_YL_B_31	YALI1_B00829g			No description in CLIB122 I2	
Chassy_YL_D_237	YALI1_D06311g	YALI0D04961g	Q6CA87	"similar to uniprot|Q05471 Saccharomyces cerevisiae YDR334w SWR1 DEAH-box protein, putative RNA helicase I2"	3.6.4.12
'Chassy_YL_F_1397	YALI1_F35714g	YALI0F28039g	Q6C038	"highly similar to uniprot|P29468 Saccharomyces cerevisiae PAP1 YKR002W  Poly(A) polymerase, one of three factors required for mRNA 3''-end polyadenylation, forms multiprotein complex with polyadenylation factor I (PF I), also required for mRNA nuclear export I2"	
Chassy_YL_A_661	YALI1_A16509g	YALI0A16588g	Q6CGS6	weakly similar to uniprot|P53552 Saccharomyces cerevisiae YNL139c RLR1 regulatory protein I2	
Chassy_YL_C_1147	YALI1_C31281g	YALI0C22704g	Q6CB13	"similar to uniprot|P47025 Saccharomyces cerevisiae YJL112W MDV1 (ohnolog of YKR036C) Peripheral protein of the cytosolic face of the mitochondrial outer membrane, required for mitochondrial fission I2"	
Chassy_YL_B_291	YALI1_B07399g	YALI0B05412g	Q6CFN4	weakly similar to uniprot|Q966L2 Caenorhabditis elegans Hypothetical protein E01A2.1 I2	
Chassy_YL_C_183	YALI1_C05204g	YALI0C03916g	Q6CD43	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_B_437	YALI1_B11484g	YALI0B08470g	Q6CFB9	weakly similar to uniprot|P30776 Schizosaccharomyces pombe Double-strand-break repair protein rad21 (Cohesin complex Rad 21 subunit) I2	
Chassy_YL_D_1321	YALI1_D34893g	YALI0D26389g	Q6C7P8	similar to uniprot|P79058 Schizosaccharomyces pombe Hypothetical 15.4 kDa protein C10F6.16 in chromosome I I2	
Chassy_YL_F_1347	YALI1_F34472g	YALI0F27093g	Q6C079	some similarities with uniprot|P22216 Saccharomyces cerevisiae YPL153c SPK1 ser/thr/tyr protein kinase I2	2.7.12.1
Chassy_YL_F_264	YALI1_F07675g	YALI0F05082g	Q6C2U5	"similar to uniprot|P20435 Saccharomyces cerevisiae YPR187w RPO26 DNA-directed RNA polymerase I, II, III 18 KD subunit I2"	
Chassy_YL_A_48	YALI1_A01394g	YALI0A01023g	Q6CI72	similar to uniprot|Q12691 Saccharomyces cerevisiae YDR038c ENA5 P-type ATPase involved in Na+ efflux I2	
Chassy_YL_E_1549	YALI1_E38208g		Q6C3T6	No description in CLIB122 I2	
Chassy_YL_B_937	YALI1_B24758g	YALI0B18964g	Q6CE32	weakly similar to uniprot|A1CD71 Aspergillus clavatus conserved hypothetical protein I2	
Chassy_YL_C_742	YALI1_C20078g	YALI0C14388g	Q6CBY7	similar to uniprot|O74529 Schizosaccharomyces pombe Probable methyltransferase I2	
Chassy_YL_F_1067	YALI1_F27692g	YALI0F20812g	Q6C0Y2	similar to uniprot|A1CQI6 Aspergillus clavatus DUF1000 domain protein I2	
Chassy_YL_B_711	YALI1_B18902g	YALI0B14355g	Q6CEN2	similar to uniprot|P36047 Saccharomyces cerevisiae YKL193c SDS22 regulatory subunit for the mitotic function of type I protein phosphatase singleton I2	
Chassy_YL_A_339	YALI1_A08436g	YALI0A08536g	Q6CHI3	similar to uniprot|P39012 Saccharomyces cerevisiae YLR088w GAA1 required for attachment of GPI anchor onto proteins I2	
Chassy_YL_C_532	YALI1_C15180g	YALI0C10780g	Q6CCB9	"similar to uniprot|C4QZQ3 Komagataella pastoris Mitochondrial isoleucyl-tRNA synthetase, null mutant is deficient in respiratory growth I2"	
Chassy_YL_B_572	YALI1_B15151g	YALI0B11418g	Q6CF03	similar to uniprot|P40566 Saccharomyces cerevisiae YIR007w hypothetical protein I2	
Chassy_YL_B_994	YALI1_B26596g	YALI0B20306g	Q6CDY2	uniprot|Q6CDY2 Yarrowia lipolytica YALI0B20306g PIR1 Covalently-linked cell wall protein I2	
Chassy_YL_E_507	YALI1_E13472g	YALI0E10571g	Q6C6C6	"similar to uniprot|P32875 Saccharomyces cerevisiae YOR196c LIP5 lipoic acid synthase, mitochondrial precursor I2"	2.8.1.8
Chassy_YL_D_1156	YALI1_D30196g	YALI0D23331g	Q6C826	weakly similar to uniprot|P40012 Saccharomyces cerevisiae YER014w HEM14 I2	1.3.3.4
Chassy_YL_E_1031	YALI1_E25729g	YALI0E21758g	Q6C521	weakly similar to uniprot|Q8X0C0 Neurospora crassa NCU06821.1 probable cro1 protein I2	
Chassy_YL_F_352	YALI1_F09846g	YALI0F06688g	Q6C2M1	highly similar to uniprot|O14155 Schizosaccharomyces pombe SPAC4A8.02C. gene I2	
Chassy_YL_B_1033	YALI1_B27500g	YALI0B21098g	Q6CDU6	similar to uniprot|P40032 Saccharomyces cerevisiae YER049W TPA1 Conserved protein of unknown function I2	
Chassy_YL_E_103	YALI1_E02574g	YALI0E02068g	Q6C7B9	uniprot|Q6C7B9 Yarrowia lipolytica YALI0E02068g KU80 ATP-dependent DNA helicase II subunit 2 I2	3.6.4.12
Chassy_YL_E_1116	YALI1_E27791g	YALI0E23540g	Q6C4U8	weakly similar to uniprot|P22217 Saccharomyces cerevisiae YLR043C (ohnolog of YGR209C) TRX1 thioredoxin I I2	
Chassy_YL_D_1029	YALI1_D26467g	YALI0D20856g	Q6C8C3	similar to uniprot|P43569 Saccharomyces cerevisiae YFL028c CAF16 ATP-binding cassette transporter family member singleton I2	
Chassy_YL_E_1079	YALI1_E27059g			No description in CLIB122 I2	
Chassy_YL_E_541	YALI1_E14153g	YALI0E11385g	Q6C695	weakly similar to uniprot|P38772 Saccharomyces cerevisiae YHR040w I2	
Chassy_YL_D_802	YALI1_D20706g	YALI0D16797g	Q6C8V1	similar to uniprot|P32626 Saccharomyces cerevisiae YEL038w UTR4 putative enolase-phosphatase E-1 I2	3.1.3.77
Chassy_YL_B_618	YALI1_B16309g	YALI0B12386g	Q6CEW4	similar to uniprot|Q871W3 Neurospora crassa B8P8.090 Probable NADPH quinone oxidoreductase h I2	
Chassy_YL_D_193	YALI1_D05070g	YALI0D04048g	Q6CAC5	similar to uniprot|P40073 Saccharomyces cerevisiae YER118c SSU81 involved in the HOG1 high-osmolarity signal transduction pathway I2	
Chassy_YL_E_1048	YALI1_E26181g	YALI0E22198g	Q6C504	similar to uniprot|Q8TF96 Aspergillus oryzae Chitin synthase I2	
Chassy_YL_A_146	YALI1_A03803g	YALI0A03553g	Q6CHY3	similar to uniprot|Q9UT38 Schizosaccharomyces pombe Vacuolar protein sorting-associated protein I2	
Chassy_YL_B_338	YALI1_B08627g	YALI0B06578g	Q6CFI9	"similar to uniprot|P53937 Saccharomyces cerevisiae YNL081C SWS2 Putative mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S13 ribosomal protein I2"	
Chassy_YL_F_836	YALI1_F21547g	YALI0F16071g	Q6C1I0	"weakly similar to uniprot|P39724 Saccharomyces cerevisiae YAL046C AIM1 Altered inheritance of mitochondria protein, involved in mitochondrial function or organization I2"	
Chassy_YL_E_511	YALI1_E13541g	YALI0E10659g	Q99156	uniprot|Q99156 Yarrowia lipolytica YALI0E10659g LIP1 Carboxylesterase/lipase type B I2	3.1.1.3
Chassy_YL_E_1566	YALI1_E38640g	YALI0E32593g	Q6C3S0	weakly similar to uniprot|P54787 Saccharomyces cerevisiae YML097c VPS9 vacuolar sorting protein I2	
Chassy_YL_C_1224	YALI1_C33314g	YALI0C24277g	Q6CAU4	"weakly similar to uniprot|P21771 Saccharomyces cerevisiae YDR337w MRPS28 ribosomal protein of the small subunit, mitochondrial I2"	
Chassy_YL_C_331	YALI1_C09285g	YALI0C06930g	Q6CCS5	weakly similar to uniprot|Q96VT0 Agrocybe pediades Phytase precursor (strong similarity to acid phosphatase) I2	
Chassy_YL_C_126	YALI1_C03735g	YALI0C02651g	Q6CD93	weakly similar to uniprot|O94312 Schizosaccharomyces pombe Hypothetical PWWP domain coiled- coil protein I2	
Chassy_YL_B_744	YALI1_B19747g	YALI0B15015g	Q6CEK2	"weakly similar to uniprot|O13985 Schizosaccharomyces pombe Putative chromatin assembly factor subunit, WD repeat protein I2"	
Chassy_YL_B_806	YALI1_B21194g	YALI0B16236g	Q6CEE7	weakly similar to uniprot|Q04119 Saccharomyces cerevisiae YDR452W PPN1 Vacuolar endopolyphosphatase with a role in phosphate metabolism I2	3.6.1.10
Chassy_YL_D_1203	YALI1_D31672g	YALI0D24167g	Q6C7Z2	uniprot|Q6C7Z2 Yarrowia lipolytica YALI0D24167g CBF1 Basic helix-loop-helix (bHLH) protein I2	
Chassy_YL_F_913	YALI1_F23595g	YALI0F17776g	Q6C1B1	weakly similar to uniprot|P32259 Saccharomyces cerevisiae YNL236w Global transcriptional regulator SIN4 I2	
Chassy_YL_B_575	YALI1_B15237g	YALI0B11484g	Q6CF00	weakly similar to uniprot|D5GDK0 Tuber melanosporum hypothetical protein I2	
Chassy_YL_B_462	YALI1_B12042g	YALI0B08965g	Q6CF99	"similar to uniprot|Q99258 Saccharomyces cerevisiae YDR487c RIB3 3, 4-dihydroxy-2-butanone 4-phosphate synthase I2"	4.1.99.12
Chassy_YL_A_888	YALI1_A22093g	YALI0A21098g	Q6CG95	similar to uniprot|P47123 Saccharomyces cerevisiae YJR074w MOG1 GSP1-interacting protein I2	
Chassy_YL_F_1230	YALI1_F31866g	YALI0F24497g	Q6C0I0	highly similar to uniprot|P39990 Saccharomyces cerevisiae YEL026w SNU13 component of the U4/U6.U5 snRNP I2	
Chassy_YL_C_294	YALI1_C08065g	YALI0C06215g	Q6CCV4	similar to uniprot|Q871G3 Neurospora crassa B7H23.180 Hypothetical protein I2	
Chassy_YL_A_156	YALI1_A03964g	YALI0A03773g	Q6CHX5	similar to uniprot|P53883 Saccharomyces cerevisiae YNL175c NOP13 I2	
Chassy_YL_C_782	YALI1_C21401g	YALI0C15136g	Q6CBV7	weakly similar to uniprot|H8WXL3 Candida orthopsilosis H8WXL3_CANO9 NMD4 nonsense-mediated decay protein 4 I2	
Chassy_YL_B_824	YALI1_B21714g	YALI0B16654g	Q6CEC9	"similar to uniprot|C4R1K0 Komagataella pastoris Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis I2"	
Chassy_YL_F_769	YALI1_F19635g	YALI0F14707g	Q6C1N7	weakly similar to uniprot|P43565 Saccharomyces cerevisiae YFL033c RIM15 protein kinase involved in expression of meiotic genes I2	
Chassy_YL_A_833	YALI1_A20902g	YALI0A19822g	Q6CGF3	weakly similar to uniprot|Q9HEF4 Neurospora crassa Conserved hypothetical protein I2	
Chassy_YL_F_1263	YALI1_F32565g	YALI0F25267g	Q6C0F0	similar to uniprot|Q07953 Saccharomyces cerevisiae YLR022c unknown function I2	
Chassy_YL_F_350	YALI1_F09803g	YALI0F06644g	Q6C2M3	highly similar to uniprot|Q06217 Saccharomyces cerevisiae YLR275w SMD2 U1 snRNP protein I2	
Chassy_YL_E_150	YALI1_E03846g	YALI0E03190g	Q6C774	"weakly similar to uniprot|P38179 Saccharomyces cerevisiae YBL082c RHK1 mannosyltransferase, possible transmembrane segments I2"	2.4.1.258
Chassy_YL_B_58	YALI1_B01511g	YALI0B00880g	Q6CG49	similar to uniprot|P22211 Saccharomyces cerevisiae YNL183C (ohnolog of YDL214C) NPR1 ser/thr protein kinase I2	
Chassy_YL_B_774	YALI1_B20416g	YALI0B15576g	Q6CEH5	weakly similar to uniprot|Q9P5J5 Neurospora crassa Conserved hypothetical protein I2	
Chassy_YL_E_1406	YALI1_E34942g	YALI0E29535g	Q6C456	weakly similar to uniprot|Q7S6G6 Neurospora crassa NCU04740 I2	
Chassy_YL_A_560	YALI1_A14199g	YALI0A14388g	Q6CH06	similar to uniprot|C4R4D8 Komagataella pastoris hypothetical protein I2	
Chassy_YL_B_869	YALI1_B22820g	YALI0B17644g	Q6CE88	similar to uniprot|Q12452 Saccharomyces cerevisiae YLR100W ERG27 3-keto sterol reductase I2	1.1.1.270
Chassy_YL_B_677	YALI1_B18134g	YALI0B13640g	P78978	"uniprot|P78978 Yarrowia lipolytica YALI0B13640g RIM101 Transcription factor required for ambient pH signalling, mating and meiosis I2"	
Chassy_YL_C_839	YALI1_C23359g	YALI0C16346g	Q6CBR3	some similarities with uniprot|P25558 Saccharomyces cerevisiae YCL014W BUD3 Protein involved in bud-site selection and required for axial budding pattern I2	
Chassy_YL_F_1159	YALI1_F29937g	YALI0F22737g	Q6C0P9	similar to uniprot|P46959 Saccharomyces cerevisiae YJL125c GCD14 translational repressor of GCN4 I2	2.1.1.220
Chassy_YL_F_271	YALI1_F07827g	YALI0F05192g	Q6C2U0	similar to uniprot|P40545 Saccharomyces cerevisiae YIL020c HIS6 5 Pro-FAR isomerase I2	5.3.1.16
Chassy_YL_B_515	YALI1_B13699g	YALI0B10153g	Q6CF55	uniprot|Q6CF55 Yarrowia lipolytica YALI0B10153g FAD2 Oleate delta-12 desaturase I2	
Chassy_YL_B_488	YALI1_B12847g	YALI0B09559g	Q6CF78	similar to uniprot|Q07457 Saccharomyces cerevisiae YDL074c BRE1 weak similarity to spindle pole body protein NUF1 I2	2.3.2.27
Chassy_YL_D_625	YALI1_D15902g	YALI0D12727g	Q6C9A4	weakly similar to uniprot|Q04600 Saccharomyces cerevisiae YDR117c I2	
Chassy_YL_E_1299	YALI1_E32315g	YALI0E27291g	Q6C4F1	similar to uniprot|Q96VC8 Yarrowia lipolytica YALI0C23617g GPR1 Glyoxylate pathway regulator I2	
Chassy_YL_A_428	YALI1_A10798g	YALI0A10703g	Q6CHA7	weakly similar to uniprot|Q12433 Saccharomyces cerevisiae YOR023c AHC1 component of the ADA histone acetyltransferase complex I2	
Chassy_YL_C_22	YALI1_C00694g	YALI0C00495g	Q6CDH4	similar to uniprot|Q12675 Saccharomyces cerevisiae YDR093W DNF2 (ohnolog of YER166W) Aminophospholipid translocase (flippase) I2	3.6.3.1
Chassy_YL_B_273	YALI1_B06866g	YALI0B04983g		hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_B_498	YALI1_B13137g	YALI0B09779g	Q6CF69	similar to uniprot|Q07915 Saccharomyces cerevisiae YLR009w similarity to ribosomal protein L24.e.B I2	
Chassy_YL_C_698	YALI1_C18948t			No description in CLIB122 I2	
Chassy_YL_F_1512	YALI1_F38538g	YALI0F30899g	Q6BZU1	weakly similar to uniprot|P17695 Saccharomyces cerevisiae YDR513W (ohnolog of YCL035C) TTR1 glutaredoxin I2	
Chassy_YL_A_323	YALI1_A07937g	YALI0A08239g	Q6CHJ2	some similarities with uniprot|P53857 Saccharomyces cerevisiae YNL234w I2	
Chassy_YL_D_769	YALI1_D19721g	YALI0D15928g	Q6C8Y1	some similarities with uniprot|P53857 Saccharomyces cerevisiae YNL234w I2	
Chassy_YL_E_1423	YALI1_E35305g	YALI0E29887g	F2Z6A9	uniprot|Q96X28 Yarrowia lipolytica YALI0E29887g RAS2 RAS2 GTPase I2	
Chassy_YL_F_860	YALI1_F22241g	YALI0F16665g	Q6C1F8	some similarities with uniprot|P23201 Saccharomyces cerevisiae YLL021W (ohnolog of YLR313C) SPA2 involved in cell polarity I2	
Chassy_YL_F_519	YALI1_F13719g	YALI0F10153g	Q6C275	similar to uniprot|P33313 Saccharomyces cerevisiae YBR155w CNS1 I2	
