NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	Protein_name	ec_number	Coverage	MW
KMXK_0B06250	W0TAD8	KLMA_20611	0	0.082505756	0	0	0	0	0	0	0	0	0	0	 Vacuolar protein sorting-associated protein 74 - VPS74		2	37
KMXK_0A07040	W0T402	KLMA_10151	0	0	0	0	0	0	0	0	0	0.105595033	0	0	 Protein ECM25 - ECM25		1	"651,999,969,482,422"
KMXK_0H01690	W0TIQ3	KLMA_70171	0	0.27394925	0	0	0	0	0	0	0	0	0	0	 Mitochondrial fission 1 protein - FIS1		5	"17,5"
KMXK_0B07410	W0TAQ7	KLMA_20726	0	0	0.494525935	0	0	0	0	0	0	0	0	0	 D-tyrosyl-tRNA(Tyr) deacylase - DTD1	3.1.1.-; 3.1.1.96	7	"162,999,992,370,605"
KMXK_0D02460	W0T9E5	KLMA_40223	0	0	0	0	0	0	0	0.032712186	0	0	0	0	 Uncharacterized WD repeat-containing protein YOL087C - KLMA_40223		1	"996,999,969,482,422"
KMXK_0D05370	W0TCK2	KLMA_40512	0.076201051	0	0	0	0	0	0	0	0	0	0	0	 Allantoicase - DAL2		2	"387,000,007,629,395"
KMXK_0D05940			0	0	0	0	0	0	0	0	0	0.050508832	0	0	No description in DMKU3-1042- NA		1	"103,699,996,948,242"
KMXK_0B08390	W0T6N4	KLMA_20824	0	0.175834724	0	0	0	0	0	0	0	0	0	0	 Transgelin - SCP1		4	"231,000,003,814,697"
KMXK_0D02120	W0TAY9	KLMA_40184	0	0.219118303	0	0	0	0	0	0	0	0	0	0	 Diphosphoinositol polyphosphate phosphohydrolase DDP1 - DDP1		5	"203,999,996,185,303"
KMXK_0B00930	W0T8W8	KLMA_20081	0	0	0	0	0	0	0	0	0	0	0	0	|reversed Exocyst complex component SEC8 - SEC8		0	"116,300,003,051,758"
KMXK_0D03260	W0TE12	KLMA_40305	0	0	0.018629443	0	0	0	0	0	0	0	0	0	 Nucleoporin NUP116/NSP116 - NUP116		1	118
KMXK_0D04440	W0TCC5	KLMA_40422	0	0	0	0	0	0	0	0	0.154108635	0	0	0	 Ribosome biogenesis protein YTM1 - YTM1		2	"494,000,015,258,789"
KMXK_0B04980	W0T7B9	KLMA_20485	0.111567726	0	0	0	0	0	0	0	0	0	0	0	 Putative mitochondrial carrier protein PET8 - PET8		3	"298,999,996,185,303"
KMXK_0F04020	W0TCV2	KLMA_60166	0	0	0.61633375	0	0	0	0	0	0	0	0	0	 Sulfiredoxin - SRX1	1.8.98.2	9	"141,000,003,814,697"
KMXK_0H01280	W0TEB0	KLMA_70129	0	0	0	0	0.026641055	0	0	0	0	0	0	0	 Protein SNI2 - SRO77		1	"109,099,998,474,121"
KMXK_0D01800	W0T9S6	KLMA_40156	0	0	0	0	0	0	0	0	0	0	0	0	 Non-specific serine/threonine protein kinase - KIN1	2.7.11.1	0	131
KMXK_0C01580	W0T7R3	KLMA_30155	0	0.03425373	0	0	0	0	0	0	0	0	0	0	 Phosphatidylinositol 4-kinase LSB6 - LSB6		1	"64,5"
KMXK_0E06050	W0TDV8	KLMA_50609	0	0	0	0	0	0	0	0	0.109079686	0	0	0	 Mannosyltransferase - ALG9	2.4.1.-	1	"629,000,015,258,789"
KMXK_0B03170	W0T5R6	KLMA_20302	0	0.079724369	0	0	0	0	0	0	0	0	0	0	 Oligoribonuclease - REX2		3	"380,999,984,741,211"
KMXK_0A06150	W0T3A2	KLMA_10243	0	0	0	0	0	0	0	0.213765686	0	0	0	0	 Siroheme biosynthesis protein MET8 - MET8		3	"31,5"
KMXK_0C07030	W0TB10	KLMA_30696	0	0	0	0	0	0	0	0	0	0.244265884	0	0	 Uncharacterized mitochondrial carrier YFR045W - KLMA_30696		3	"387,000,007,629,395"
KMXK_0C05740	W0TCP8	KLMA_30574	0	0	0	0.287587733	0	0	0	0	0	0	0	0	 Protein disulfide isomerase MPD2 - MPD2		3	"33,5"
KMXK_0A00810	W0T8H2	KLMA_10757	0	0	0	0	0	0	0	0.052847754	0	0	0	0	|reversed Probable 26S protease subunit YTA6 - YTA6		1	"741,999,969,482,422"
KMXK_0B05630	W0T869	KLMA_20548	0	0	0	0	0.184408734	0	0	0	0	0	0	0	 KpsF-like protein - KLMA_20548		3	"330,999,984,741,211"
KMXK_0B04330	W0T7W2	KLMA_20418	0	0.13435736	0	0	0	0	0	0	0	0	0	0	 Protein ROT1 - ROT1		4	"267,000,007,629,395"
KMXK_0D00540	W0TD71	KLMA_40040	0	0	0	0	0.121959708	0	0	0	0	0	0	0	 Transcription initiation factor IIF subunit beta - TFG2		2	"452,999,992,370,606"
KMXK_0G04190	W0TIS3	KLMA_80415	0	0	0	0	0	0	0	0	0.018554508	0	0	0	 ATP-dependent bile acid permease - YBT1		0	"185,5"
KMXK_0E00670	W0TBA4	KLMA_50061	0	0	0	0	0.089611303	0	0	0	0	0	0	0	 Mitochondrial import inner membrane translocase subunit TIM54 - TIM54		3	"520,999,984,741,211"
KMXK_0C02480	W0T7E0	KLMA_30247	0	0	0	0	0	0	0	0	0.064582291	0	0	0	 Glycerol-3-phosphate O-acyltransferase 2 - GPT2		1	"863,000,030,517,578"
KMXK_0E01150	W0TBF2	KLMA_50106	0	0	0	0	0	0	0	0	0.155804373	0	0	0	 Pre-mRNA-processing protein 45 - PRP45		1	"502,999,992,370,606"
KMXK_0B07730	W0T838	KLMA_20760	0	0	0	0.031296634	0	0	0	0	0	0	0	0	 Ribosome assembly protein 1 - RIA1		1	"127,800,003,051,758"
KMXK_0D03350	W0TBF8	KLMA_40314	0.168802347	0	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein - KLMA_40314		7	"216,000,003,814,697"
KMXK_0B02450	W0T6K1	KLMA_20230	0	0.038829151	0	0	0	0	0	0	0	0	0	0	 Transcription initiation factor TFIID subunit 6 - TAF6		1	"587,999,992,370,605"
KMXK_0A01000	W0T6F3	KLMA_10739	0	0	0	0	0	0	0	0.104500538	0	0	0	0	 Probable mannosyltransferase KTR3 - KTR3		3	50
KMXK_0G03400	W0THU4	KLMA_80332	0	0	0	0	0.231264929	0	0	0	0	0	0	0	 Chorismate mutase - ARO7	5.4.99.5	5	"301,000,003,814,697"
KMXK_0D01730			0	0	0	0	0	0	0	0	0	0	0	1.9646104	No description in DMKU3-1042- NA		19	"860,000,038,146,973"
KMXK_0B05730	W0TA83	KLMA_20556	0	0	0	0	0.084013275	0	0	0	0	0	0	0	 Mitochondrial fusion and transport protein UGO1 - UGO1		1	55
KMXK_0F00200	W0TI94	KLMA_60548	0	0	0	0	0	0.051086439	0	0	0	0	0	0	 Protein HEX2 - REG1		1	"935,999,984,741,211"
KMXK_0D06190	W0TC59	KLMA_40589	0.075847915	0	0	0	0	0	0	0	0	0	0	0	 Uracil-DNA glycosylase - UNG1	3.2.2.27	2	"39,5"
KMXK_0B00590	W0T6S2	KLMA_20048	0	0	0	0	0.036062931	0	0	0	0	0	0	0	 Mannosyl-oligosaccharide glucosidase - CWH41		1	"945,999,984,741,211"
KMXK_0D03410	W0TE24	KLMA_40320	0	0	0.021549828	0	0	0	0	0	0	0	0	0	 Uncharacterized protein YOL098C - KLMA_40320		1	"118,400,001,525,879"
KMXK_0D00570	W0TAK3	KLMA_40044	0.087285078	0	0	0	0	0	0	0	0	0	0	0	 Ethanolamine-phosphate cytidylyltransferase - ECT1		4	"362,999,992,370,605"
KMXK_0B01200	W0T6X0	KLMA_20108	0	0	0.348724582	0	0	0	0	0	0	0	0	0	 Ribosomal_L32p super family - MRPL32		11	"208,999,996,185,303"
KMXK_0H00520	W0TFT0	KLMA_70055	0	0	0	0	0.203918909	0	0	0	0	0	0	0	 UPF0121 membrane protein YLR064W - PER33		4	32
KMXK_0B04860	W0T7B1	KLMA_20475	0.020785665	0	0	0	0	0	0	0	0	0	0	0	 Protein ROD1 - ROD1		1	"845,999,984,741,211"
KMXK_0H02780	W0TEQ1	KLMA_70279	0.053501729	0	0	0	0	0	0	0	0	0	0	0	 Vacuolar protein sorting-associated protein 4 - VPS4		1	48
KMXK_0F03190	W0TD34	KLMA_60256	0	0	0	0	0	0	0	0	0	0.085570786	0	0	 Uncharacterized transporter ESBP6 - ESBP6		2	72
KMXK_0A06880	W0T6T0	KLMA_10167	0	0.08459006	0	0	0	0	0	0	0	0	0	0	 Replication factor C subunit 4 - RFC4		2	36
KMXK_0D00350	W0T9F7	KLMA_40021	0	0	0	0	0	0	0	0	0.193179136	0	0	0	 Cell division control protein 50 - CDC50		5	"439,000,015,258,789"
KMXK_0H02930	W0TH44	KLMA_70293	0	0	0	0	0.06738691	0	0	0	0	0	0	0	 Nucleoporin NUP57 - NUP57		2	"597,000,007,629,395"
KMXK_0B03820	W0T611	KLMA_20367	0.010201821	0	0	0	0	0	0	0	0	0	0	0	 Probable serine/threonine-protein kinase YAL017W - PSK1		0	"134,300,003,051,758"
KMXK_0G02400	W0THJ4	KLMA_80232	0	0.135262152	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein YNL100W - AIM37		5	"267,000,007,629,395"
KMXK_0G03450	W0THU9	KLMA_80337	0	0	0	0	0	0	0	1.352832565	0	0	0	0	 Protein transport protein Sec61 subunit beta - SBH1		14	"930,000,019,073,486"
KMXK_0A02250	W0T602	KLMA_10614	0.069918293	0	0	0	0	0	0	0	0	0	0	0	 PDI_a_MPD1_like - MPD1		3	"410,999,984,741,211"
KMXK_0H01860	W0TIR7	KLMA_70186	0	0	0	0	0	0	0	0.077133732	0	0	0	0	 Purine-cytosine permease FCY2 - FCY2		3	57
KMXK_0D03490	W0T9R0	KLMA_40328	0	0	0	0	0	0	0	0	0.030348131	0	0	0	 Ribosomal RNA-processing protein 12 - RRP12		0	"135,399,993,896,484"
KMXK_0F05320	W0TCJ2	KLMA_60046	0.020444381	0	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein YGR237C - KLMA_60046		2	"869,000,015,258,789"
KMXK_0B01090	W0T8Y6	KLMA_20096	0	0	0	0	0	0	0	0	0.022991701	0	0	0	 MAP-homologous protein 1 - MHP1		0	"157,199,996,948,242"
KMXK_0E04370	W0TCE6	KLMA_50436	0	0	0	0	0	0	0	0.024209973	0	0	0	0	 Protein ASK10 - RGC1		0	"117,300,003,051,758"
KMXK_0H01210	W0TF40	KLMA_70122	0	0	0	0	0	0	0	0.093721907	0	0	0	0	 V-type proton ATPase subunit H - VMA13		1	"53,5"
KMXK_0A07160	W0T2X5	KLMA_10138	0	0.122652801	0	0	0	0	0	0	0	0	0	0	 Vacuolar protein sorting-associated protein 75 - VPS75		5	"29,5"
KMXK_0F03320	W0TEN4	KLMA_60242	0.036768814	0	0	0	0	0	0	0	0	0	0	0	 E3 ubiquitin-protein ligase DMA2 - DMA2		2	"590,999,984,741,211"
KMXK_0G01840	W0TI42	KLMA_80175	0	0	0	0	0	0	0	0	0.085625119	0	0	0	 Quinidine resistance protein 2 - QDR2		2	"708,000,030,517,578"
KMXK_0D03310	W0TE16	KLMA_40310	0	0	0	0	0	0	0	0.155611236	0	0	0	0	 D-arabinose 1-dehydrogenase - ARA2		2	"375,999,984,741,211"
KMXK_0G01210	W0TJU3	KLMA_80113	0	0	0	0.202638997	0	0	0	0	0	0	0	0	 Uncharacterized protein YIL083C - CAB2		2	"412,000,007,629,395"
KMXK_0B06220	W0T8B8	KLMA_20608	0.106503547	0	0	0	0	0	0	0	0	0	0	0	" 5-demethoxyubiquinone hydroxylase, mitochondrial - COQ7"	1.14.13.-	4	32
KMXK_0B01350	W0T6Y4	KLMA_20123	0	0	0	0	0	0	0	0.0498698	0	0	0	0	 Glucosidase 2 subunit beta - GTB1		2	"774,000,015,258,789"
KMXK_0C03900	W0T9F9	KLMA_30393	0	0	0	0	0	0	0	0	0.061551726	0	0	0	 ATP-dependent RNA helicase MAK5 - MAK5		1	"888,000,030,517,578"
KMXK_0E00390	W0TAL7	KLMA_50033	0	0	0	0	0	0	0	0.045372814	0	0	0	0	 Histone deacetylase - HOS3	3.5.1.98	2	"813,000,030,517,578"
KMXK_0E06270	W0TEQ9	KLMA_50632	0	0	0	0	0	0	0	0	0	0.043858054	0	0	 Rho-GTPase-activating protein LRG1 - LRG1		0	"113,099,998,474,121"
KMXK_0A04400	W0T5D0	KLMA_10399	0	0	0	0	0	0	0	0.059271158	0	0	0	0	 GTPase-activating protein GYP3 - MSB3		1	"70,5"
KMXK_0F04880	W0TGZ8	KLMA_60088	0	0.252575623	0	0	0	0	0	0	0	0	0	0	 Peptidyl-prolyl cis-trans isomerase - ESS1	5.2.1.8	5	"183,999,996,185,303"
KMXK_0F00610	W0TI60	KLMA_60503	0	0	0	0	0	0	0	0	0	0.046400496	0	0	 Ubiquitin conjugation factor E4 - UFD2		1	"110,099,998,474,121"
KMXK_0A05440			0.122946925	0	0	0	0	0	0	0	0	0	0	0	No description in DMKU3-1042- NA		5	"272,000,007,629,395"
KMXK_0E05280	W0TDN6	KLMA_50524	0	0	0	0	0	0	0.053889077	0	0	0	0	0	|reversed Vacuolar membrane protein PEP3 - PEP3		0	"105,5"
KMXK_0G03010	W0THQ3	KLMA_80292	0	0	0	0	0	0	0	0	0.150266143	0	0	0	 Chitobiosyldiphosphodolichol beta-mannosyltransferase - ALG1		2	"515,999,984,741,211"
KMXK_0A05840	W0T4E6	KLMA_10276	0.752242019	0	0	0	0	0	0	0	0	0	0	0	 54S ribosomal protein L33 - MRPL33		10	"930,000,019,073,486"
KMXK_0E01260	W0TAW2	KLMA_50118	0	0	0	0	0	0	0	0.016969874	0	0	0	0	 Phospholipid-transporting ATPase - DRS2	3.6.3.1	1	"149,5"
KMXK_0E03850	W0TG00	KLMA_50380	0	0	0.120683743	0	0	0	0	0	0	0	0	0	 Transcription initiation factor IIB - SUA7		4	39
KMXK_0D05960	W0TCQ0	KLMA_40567	0	0	0	0.005808328	0	0	0	0	0	0	0	0	 Probable E3 ubiquitin-protein ligase TOM1 - TOM1		0	"371,100,006,103,516"
KMXK_0C03540	W0T898	KLMA_30360	0	0.046996205	0	0	0	0	0	0	0	0	0	0	 Protein TOS1 - TOS1		2	"475,999,984,741,211"
KMXK_0C00670	W0T8J8	KLMA_30063	0	0	0	0	0	0	0	0	0.175949068	0	0	0	 Sphingosine N-acyltransferase LAG1 - LAG1		3	"484,000,015,258,789"
KMXK_0C05050	W0TCJ0	KLMA_30509	0	0	0	0	0	0	0	0	0.108126102	0	0	0	 Choline transport protein - HNM1		4	"600,999,984,741,211"
KMXK_0E03620	W0TDW7	KLMA_50357	0	0	0	0	0	0	0	0	0	0.038750906	0	0	|reversed Condensin complex subunit 3 - YCG1		0	"121,800,003,051,758"
KMXK_0E04010	W0TG14	KLMA_50395	0.024435382	0	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein - EPS1		1	"815,999,984,741,211"
KMXK_0D02110	W0T9A4	KLMA_40183	0	0	0	0	0.353870006	0	0	0	0	0	0	0	 Protein transport protein SEC22 - SEC22		6	"227,999,992,370,605"
KMXK_0B08250	W0T882	KLMA_20810	0	0	0	0	0	0	0	0	0	0.055448598	0	0	 NET1-associated nuclear protein 1 - NAN1		1	"959,000,015,258,789"
KMXK_0E00400	W0TCD1	KLMA_50034	0	0.053369045	0	0	0	0	0	0	0	0	0	0	 Metacaspase-1 - MCA1		4	"472,999,992,370,606"
KMXK_0H01720	W0TEF5	KLMA_70174	0	0.279752738	0	0	0	0	0	0	0	0	0	0	 Actin-related protein 2/3 complex subunit 5 - ARC15		5	"172,999,992,370,605"
KMXK_0G04230	W0TKM9	KLMA_80418	0.035809459	0	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein YHL039W - EFM1		1	"634,000,015,258,789"
KMXK_0A00190	W0T5X0	KLMA_10826	0	0	0	0	0	0.44840358	0	0	0	0	0	0	 Uncharacterized protein - KLMA_10826		6	"228,999,996,185,303"
KMXK_0A05180	W0T305	KLMA_10345	0.033440152	0	0	0	0	0	0	0	0	0	0	0	 tRNA (Uracil-5-)-methyltransferase - TRM2		1	"650,999,984,741,211"
KMXK_0B07040	W0T8K2	KLMA_20688	0	0	0.221597843	0	0	0	0	0	0	0	0	0	 Exosome complex component SKI6 - SKI6		5	"272,000,007,629,395"
KMXK_0A00320	W0T5W0	KLMA_10811	0	0	0	0	0.345425617	0	0	0	0	0	0	0	 Translocation protein SEC66 - SEC66		4	"237,999,992,370,605"
KMXK_0H02230	W0TFC0	KLMA_70222	0.036230773	0	0	0	0	0	0	0	0	0	0	0	 mRNA-capping enzyme subunit beta - CET1		2	"615,999,984,741,211"
KMXK_0G02110	W0TFU7	KLMA_80201	0	0	0	0	0	0	0	0	0	0.033546679	0	0	 Ubiquitin carboxyl-terminal hydrolase 15 - UBP15		0	"136,199,996,948,242"
KMXK_0H02890	W0TGD7	KLMA_70290	0.03165351	0	0	0	0	0	0	0	0	0	0	0	 Ribosomal RNA-processing protein 9 - RRP9		3	"671,999,969,482,422"
KMXK_0B06150	W0T6M1	KLMA_20602	0.813879798	0	0	0	0	0	0	0	0	0	0	0	 U6 snRNA-associated Sm-like protein LSm6 - LSM6		9	9
KMXK_0F05550	W0TEV3	KLMA_60025	0	0.25765944	0	0	0	0	0	0	0	0	0	0	 Ribosome biogenesis protein ALB1 - ALB1		4	"178,999,996,185,303"
KMXK_0A01840	W0T5D7	KLMA_10656	0	0	0	0	0	0	0	0.02076921	0	0	0	0	 Chitin synthase 3 - CHS3		0	"131,899,993,896,484"
KMXK_0B03350	W0T576	KLMA_20319	0	0	0	0	0	0	0	0	0.322493254	0	0	0	 CTP-dependent diacylglycerol kinase 1 - DGK1		7	"317,999,992,370,605"
KMXK_0E00430	W0TD01	KLMA_50037	0.060823788	0	0	0	0	0	0	0	0	0	0	0	 rRNA methyltransferase - MRM1		2	"45,5"
KMXK_0H04450	W0TJI8	KLMA_70446	0	0	0	0	0	0	0	0.121332984	0	0	0	0	 Histone acetyltransferase type B catalytic subunit - HAT1	2.3.1.48	3	"457,000,007,629,395"
KMXK_0E04810	W0TE83	KLMA_50477	0.104699798	0	0	0	0	0	0	0	0	0	0	0	 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase - HIS6	5.3.1.16	4	"318,999,996,185,303"
KMXK_0B06660	W0T8G2	KLMA_20653	0.162568742	0	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein YMR157C - AIM36		5	"246,000,003,814,697"
KMXK_0G01930	W0THF4	KLMA_80182	0	0	0	0	0	0	0	0	0.282531842	0	0	0	 ER-derived vesicles protein ERV29 - ERV29		10	"344,000,015,258,789"
KMXK_0G00190	W0TFD0	KLMA_80011	0	0	0	0	0.064552617	0	0	0	0	0	0	0	 Deoxyribodipyrimidine photo-lyase - PHR1		2	66
KMXK_0H03050	W0TGF3	KLMA_70305	0.075497422	0	0	0	0	0	0	0	0	0	0	0	 Copper transport protein CTR1 - CTR1		2	"379,000,015,258,789"
KMXK_0F00300	W0TFL3	KLMA_60537	0	0	0	0	0	0	0	0	0	0	0	0.029288887	 DNA repair/transcription protein MET18/MMS19 - MET18		0	"116,599,998,474,121"
KMXK_0C05070	W0T886	KLMA_30512	0	0	0	0	0	0	0	0.159423057	0	0	0	0	 Uncharacterized alpha-1 - MNN10		2	"392,000,007,629,395"
KMXK_0A02520	W0T7Y5	KLMA_10587	0	0	0	0	0	0	0	0.297273272	0	0	0	0	 Orotate phosphoribosyltransferase - URA5		4	"247,999,992,370,605"
KMXK_0H01290	W0TFZ4	KLMA_70130	0	0.010783748	0	0	0	0	0	0	0	0	0	0	 Protein kinase C - PKC1	2.7.11.13	1	131
KMXK_0B01500	W0T921	KLMA_20136	0	0	0	0	0	0	0	0	0	0	0.057822479	0	" Ribosome-releasing factor 2, mitochondrial - MEF2"		1	"890,999,984,741,211"
KMXK_0E00510	W0TF06	KLMA_50045	0	0	0	0	0	0	0	0	0.072398544	0	0	0	 Nucleolar complex protein 2 - NOC2		1	"811,999,969,482,422"
KMXK_0C05660			0	0	0	0	0.081026337	0	0	0	0	0	0	0	No description in DMKU3-1042- NA		3	56
KMXK_0F01160	W0TF89	KLMA_60447	0.034790197	0	0	0	0	0	0	0	0	0	0	0	 Chromatin structure-remodeling complex subunit RSC9 - RSC9		1	"632,000,007,629,395"
KMXK_0D05280	W0TBX4	KLMA_40504	0	0	0	0	0	0	0	0	0.038292522	0	0	0	 Nonsense-mediated mRNA decay protein 5 - NMD5		1	121
KMXK_0C01610	W0T8S9	KLMA_30158	0	0	0	0	0	0	0	0.315162673	0	0	0	0	 Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase - PHS1	4.2.1.134	5	"243,999,996,185,303"
KMXK_0F01590	W0TDH8	KLMA_60411	0.117747395	0	0	0	0	0	0	0	0	0	0	0	 26S proteasome regulatory subunit RPN12 - RPN12		3	"302,999,992,370,605"
KMXK_0F01940	W0THR2	KLMA_60378	0.028226138	0	0	0	0	0	0	0	0	0	0	0	 Methylenetetrahydrofolate reductase - MET12	1.5.1.20	2	72
KMXK_0A06970	W0T2Z6	KLMA_10158	0	0	0	0	0.102029267	0	0	0	0	0	0	0	 Exosome complex component RRP43 - RRP43		2	"477,000,007,629,395"
KMXK_0D04860	W0TA33	KLMA_40463	0	0	0	0	0	0	0	0.018310188	0	0	0	0	 Antiviral helicase SKI2 - SKI2		1	"143,600,006,103,516"
KMXK_0G00590	W0TG87	KLMA_80049	0.041984896	0	0	0	0	0	0	0	0	0	0	0	 Mannan polymerase I complex VAN1 subunit - VAN1		2	"577,000,007,629,395"
KMXK_0E00980	W0TCH7	KLMA_50089	0	0.14590353	0	0	0	0	0	0	0	0	0	0	 Methyltransferase-like protein YBR261C - TAE1		4	"257,000,007,629,395"
KMXK_0G01110	W0TJT7	KLMA_80103	0	0	0	0	0	0.033771042	0	0	0	0	0	0	 Mediator of RNA polymerase II transcription subunit 5 - NUT1		0	"123,300,003,051,758"
KMXK_0E00290	W0TAK6	KLMA_50023	0	0.305085683	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein - KLMA_50023		14	16
KMXK_0E03610	W0TC75	KLMA_50356	0.02263932	0	0	0	0	0	0	0	0	0	0	0	 U3 small nucleolar RNA-associated protein 4 - UTP4		1	"828,000,030,517,578"
KMXK_0E05030	W0TBX5	KLMA_50498	0	0.115268859	0	0	0	0	0	0	0	0	0	0	 Protein GIR2 - GIR2		3	"307,999,992,370,605"
KMXK_0A04880	W0T330	KLMA_10375	0	0.106077268	0	0	0	0	0	0	0	0	0	0	 Autophagy-related protein 27 - ATG27		3	30
KMXK_0F02400	W0TEW8	KLMA_60332	0.04817493	0	0	0	0	0	0	0	0	0	0	0	 Transcriptional activator/repressor MOT3 - MOT3		3	"517,999,992,370,605"
KMXK_0C05500	W0T9Z9	KLMA_30553	0	0	0	0	0	0	0	0.371437768	0	0	0	0	 Glycolipid transfer protein - Plekha8		5	"221,000,003,814,697"
KMXK_0A01310	W0T6C7	KLMA_10709	0.015200927	0	0	0	0	0	0	0	0	0	0	0	 DNA helicase - MCM3	3.6.4.12	1	"105,300,003,051,758"
KMXK_0E01120	W0TAU5	KLMA_50103	0	0	0	0	0	0	0	0.018666158	0	0	0	0	 Killer toxin-resistance protein 5 - KRE5		0	"143,5"
KMXK_0F05440	W0TEW0	KLMA_60035	0.019280203	0	0	0	0	0	0	0	0	0	0	0	 Serine/threonine-protein kinase ste20 - PBS2		2	"893,000,030,517,578"
KMXK_0F05270	W0TEX4	KLMA_60050	0	0	0	0	0	0	0	0	0	0	0	0.024930871	 Phosphate system positive regulatory protein PHO81 - PHO81		1	"127,699,996,948,242"
KMXK_0E03570	W0TDW5	KLMA_50352	0	0.074251347	0	0	0	0	0	0	0	0	0	0	 Protein phosphatase 2C homolog 7 - PTC7		4	"377,999,992,370,605"
KMXK_0F02330	W0TE31	KLMA_60339	0.097426593	0	0	0	0	0	0	0	0	0	0	0	 Tricarboxylate transport protein - CTP1		3	"322,000,007,629,395"
KMXK_0A03930	W0T7I9	KLMA_10442	0	0	0	0	0.118953084	0	0	0	0	0	0	0	 Protein DOM34 homolog - DOM34	3.1.-.-	3	"447,000,007,629,395"
KMXK_0H01250	W0TIL3	KLMA_70126	0.073448461	0	0	0	0	0	0	0	0	0	0	0	" Altered inheritance of mitochondria protein 24, mitochondrial - AIM24"		3	"397,999,992,370,605"
KMXK_0D05480	W0TCL2	KLMA_40522	0	0	0	0	0	0	0	0	0.045843833	0	0	0	 U3 small nucleolar RNA-associated protein 21 - UTP21		1	"103,800,003,051,758"
KMXK_0A02830	W0T7V5	KLMA_10557	0	0.197216848	0	0	0	0	0	0	0	0	0	0	 GTP-binding protein rhb1 - rhb1		5	"212,999,992,370,605"
KMXK_0B01620	W0T4R4	KLMA_20149	0.054311143	0	0	0	0	0	0	0	0	0	0	0	 Chromatin structure-remodeling complex subunit RSC7 - NPL6		2	"477,999,992,370,606"
KMXK_0E05860	W0TGK3	KLMA_50590	0	0	0	0	0	0	0	0	0	0	0.136361175	0	 Histone chaperone RTT106 - RTT106		2	"537,000,007,629,395"
KMXK_0B05320	W0T848	KLMA_20518	0	0	0.080158163	0	0	0	0	0	0	0	0	0	 Protein TED1 - TED1		1	"537,000,007,629,395"
KMXK_0E02230	W0TCX9	KLMA_50219	0.014818196	0	0	0	0	0	0	0	0	0	0	0	 ATP-dependent helicase NAM7 - NAM7		2	107
KMXK_0D02880			0	0	0	0.036006623	0	0	0	0	0	0	0	0	No description in DMKU3-1042- NA		2	"119,400,001,525,879"
KMXK_0B08420	W0T790	KLMA_20827	0	0	0	0	0	0.100108048	0	0	0	0	0	0	|reversed Acetamidase - amdS		3	"617,000,007,629,395"
KMXK_0D06590	W0TB41	KLMA_40626	0.02263932	0	0	0	0	0	0	0	0	0	0	0	 Flocculation protein FLO9 - KLMA_40626		1	"798,000,030,517,578"
KMXK_0E05180	W0TDM6	KLMA_50514	0.02466181	0	0	0	0	0	0	0	0	0	0	0	 Putative ribonuclease YLR143W - KLMA_50514		1	"78,5"
KMXK_0C07260	W0TD31	KLMA_30719	0.036987663	0	0	0	0	0	0	0	0	0	0	0	 Phosphoenolpyruvate carboxykinase [ATP] - PCK1		2	"602,999,992,370,606"
KMXK_0F00420	W0TGA9	KLMA_60525	0	0	0.057030485	0	0	0	0	0	0	0	0	0	 KilA-N super family protein - SOK2		1	"635,999,984,741,211"
KMXK_0E03220	W0TDU0	KLMA_50317	0	0.165249125	0	0	0	0	0	0	0	0	0	0	 Adenylate kinase isoenzyme 6 homolog - FAP7	2.7.4.3	4	"243,999,996,185,303"
KMXK_0B04920	W0T7B5	KLMA_20480	0.094844705	0	0	0	0	0	0	0	0	0	0	0	 Target of rapamycin complex subunit LST8 - LST8		4	"337,999,992,370,605"
KMXK_0D01770	W0T967	KLMA_40153	0	0	0	0.117192729	0	0	0	0	0	0	0	0	 Thiol-specific monooxygenase - fmo1		3	"56,5"
KMXK_0A03610	W0T3W8	KLMA_10478	0.029024632	0	0	0	0	0	0	0	0	0	0	0	 GPI transamidase component GPI16 - GPI16		1	"708,000,030,517,578"
KMXK_0A07420	W0T6L1	KLMA_10112	0	0	0	0.213077983	0	0	0	0	0	0	0	0	 Ubiquitin fusion degradation protein 1 - UFD1		4	"389,000,015,258,789"
KMXK_0F04870	W0TDF6	KLMA_60089	0	0.298413675	0	0	0	0	0	0	0	0	0	0	 Uncharacterized protein YGR203W - YCH1		6	"168,999,996,185,303"
KMXK_0A01950	W0T3U0	KLMA_10645	0	0.403177393	0	0	0	0	0	0	0	0	0	0	 DNA-directed RNA polymerase subunit - RPB9		17	"141,999,998,092,651"
