W29_NCBI	CLIB122_UNIPROT	CLIB122_NCBI	Standard_A	Standard_B	Standard_C	Standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number	Coverage	MW
YALI1_C353g	Q6CDI2	YALI0C00319g1_1	0	0	0	0	0	0.213351007	0.879086254	0	0	0	0	similar to uniprot|P47137 Saccharomyces cerevisiae YJR096W Putative xylose and arabinose reductase		7	"317,999,992,370,605"
YALI1_E33843g	Q6C498	YALI0E28578g1_1	0	0	0	0	1.244526543	0	0.372259196	0	0	0	0	weakly similar to uniprot|G8YBQ3 Millerozyma farinosa Piso0_002108		6	"271,000,003,814,697"
YALI1_E12587g	Q6C6F2	YALI0E10021g1_1	0	0	0	0	0	0.047482427	0.062890184	0	0.052509892	0	0	"some similarities with uniprot|P53306 Saccharomyces cerevisiae YGR216C GPI1 Membrane protein involved in the synthesis of N-acetylglucosaminyl phosphatidylinositol, the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors"		2	"805,999,984,741,211"
YALI1_F14958g	Q6C231	YALI0F11297g1_1	0	0	0	0	0	0	0	0.235285935	0.205499486	0.371257497	0	similar to uniprot|P53045 Saccharomyces cerevisiae YGR060w		3	"354,000,015,258,789"
YALI1_C31281g	Q6CB13	YALI0C22704g1_1	0	0	0	0	0.09327732	0.06553212	0.086796891	0	0	0	0	"similar to uniprot|P47025 Saccharomyces cerevisiae YJL112W MDV1 (ohnolog of YKR036C) Peripheral protein of the cytosolic face of the mitochondrial outer membrane, required for mitochondrial fission"		4	"645,999,984,741,211"
YALI1_E00533g	Q6C7J9	YALI0E00198g1_1	0	0	0	0	0.153390601	0	0	0.136448996	0.119174988	0	0	"some similarities with uniprot|P12754 Saccharomyces cerevisiae YGR083c GCD2 translation initiation factor eIF2B, 71 kDa (delta)subunit"		5	"46,5"
YALI1_D15937g	Q6C9A3	YALI0D12749g1_1	0	0	0	0	0.121874858	0	0	0.108414087	0.094689209	0	0	similar to uniprot|Q875G6 Podospora anserina Similar to GPI transamidase component PIG-S		7	55
YALI1_F11199g	Q6C2H6	YALI0F07821g1_1	0	0	0	0	0.664758602	0.467027142	0.618574589	0	0	0	0	similar to uniprot|Q10242 Schizosaccharomyces pombe Probable gluconokinase	2.7.1.12	15	"197,999,992,370,605"
YALI1_D07149g	Q6CA65	YALI0D05533g1_1	0	0	0	0	0	0	0	0.528500179	0.148379216	0	0	"weakly similar to uniprot|Q06668 Saccharomyces cerevisiae YDR316w similar to hypothetical ubiquitin system protein S. pombe, ubiquinone/menaquinone biosynthesis, possible methyltransferase"		6	"430,999,984,741,211"
YALI1_B10552g	Q6CFD6	YALI0B08074g1_1	0	0	0	0	0	0	0	0.175958417	0.478092199	0	0	"weakly similar to uniprot|C4QZ93 Komagataella pastoris 54S ribosomal protein L24, mitochondrial"		2	42
YALI1_C07028g	Q6CCY6	YALI0C05511g1_1	0	0	0	0	0	0	0	0.11597186	0.101290192	0	0.258174364	weakly similar to uniprot|Q06705 Saccharomyces cerevisiae YLR380w CSR1 weak similarity to SEC14 protein		2	"550,999,984,741,211"
YALI1_F34675g	Q6C071	YALI0F27313g1_1	0	0	0	0	0	0.249671698	0.330688634	0.316127847	0	0	0	weakly similar to uniprot|O13850 Schizosaccharomyces pombe hypothetical protein		14	"286,000,003,814,697"
YALI1_E23635g	Q6C5A3	YALI0E19723g1_1	0	0	0	0	0	0.534911981	0.708487643	0	0.591548746	0	0	similar to uniprot|P04037 Saccharomyces cerevisiae YGL187c COX4 cytochrome-c oxidase chain IV		17	"172,999,992,370,605"
YALI1_F33403g	Q6C0C2	YALI0F26015g1_1	0	0	0.724018779	0	0	0.227606315	0	0	0	0.454733565	0	weakly similar to uniprot|P40098 Saccharomyces cerevisiae YER182w unknown function		3	"301,000,003,814,697"
YALI1_B15346g		YALI0B11572g1_1	0	0	0	0	0	0.139587421	0.184882684	0	0.154367011	0	0	similar to uniprot|Q02256 Saccharomyces cerevisiae YIR026c YVH1 protein tyrosine phosphatase singleton		3	"412,999,992,370,605"
YALI1_C01297g	Q6CDF6	YALI0C00913g1_1	0	0	0	0	0	0.031586079	0.041835568	0.039993476	0	0	0	"similar to uniprot|Q12220 Saccharomyces cerevisiae YLR129W DIP2 Nucleolar protein, specifically associated with the U3 snoRNA, part of the large ribonucleoprotein complex known as the small subunit (SSU) processome"		1	"101,300,003,051,758"
YALI1_E10811g	Q6C6K4	YALI0E08866g1_1	0	0	0	0	0	0.033364149	0	0.131419658	0	0	0	similar to uniprot|Q7S698 Neurospora crassa NCU04755.5 ppk32 protein kinase domain-containing protein		3	"971,999,969,482,422"
YALI1_F21813g	Q6C1G9	YALI0F16357g1_1	0	0	0	0	0	0.309003247	0	0.125767852	0	0	0	"uniprot|Q6C1G9 Yarrowia lipolytica YALI0F16357g CNT4 Butyrobetaine dioxygenase, putative"		7	"51,5"
YALI1_E27104g	Q6C4X6	YALI0E22935g1_1	0	0	0	0	0.13886488	0.097559728	0.129217262	0	0	0	0	highly similar to uniprot|P32561 Saccharomyces cerevisiae YNL330c RPD3 histone deacetylase B	3.5.1.98	5	"514,000,015,258,789"
YALI1_A03803g	Q6CHY3	YALI0A03553g1_1	0	0	0.114958093	0	0	0.112424474	0	0	0	0	0	similar to uniprot|Q9UT38 Schizosaccharomyces pombe Vacuolar protein sorting-associated protein		4	"933,000,030,517,578"
YALI1_E24479g	Q6C567	YALI0E20625g1_1	0	0	0	0	0.431995539	0.303499107	0.401982708	0	0	0	0	"uniprot|Q6C567 Yarrowia lipolytica YALI0E20625g URC6 UMP pyrophosphorylase involved in uracile catabolism, putative"		7	25
YALI1_F38191g	Q6BZV7	YALI0F30547g1_1	0	0	0	0	0	0	0	0.355867986	0.310816233	0.561523822	0	similar to uniprot|P39721 Saccharomyces cerevisiae YAL049c unknown function		7	"262,999,992,370,605"
YALI1_B12781g	Q6CF79	YALI0B09537g1_1	0	0	0	0	0	0	0	0.088359392	0	0.139422217	0.196704009	similar to uniprot|Q9URZ3 Schizosaccharomyces pombe Amino-acid permease		3	"612,999,992,370,605"
YALI1_F35489g	Q6C046	YALI0F27863g1_1	0	0	0	0	0	0.083409337	0	0.105610746	0.092240762	0	0	similar to uniprot|P42744 Arabidopsis thaliana AXR1 auxin-resistance protein		2	"56,5"
YALI1_E08937g	Q6C6P6	YALI0E07535g1_1	0	0	0	0	0	0	0	0.234044497	0.63591643	0	0	similar to uniprot|P00812 Saccharomyces cerevisiae YPL111w CAR1 arginase singleton	3.5.3.1	9	"335,999,984,741,211"
YALI1_B14194g	Q6CF37	YALI0B10538g1_1	0	0	0	0	0.065610089	0	0.061051837	0	0.050974972	0	0	similar to uniprot|P53946 Saccharomyces cerevisiae YNL059c ARP5Actin-related protein		3	82
YALI1_D17482g	Q6C946	YALI0D14322g1_1	0.996791559	0	0	0	0	0.288899491	0	0	0	0.577190909	0	uniprot|Q6C946 Yarrowia lipolytica YALI0D14322g PDX3  Pyridoxamine-phosphate oxidase		12	"272,999,992,370,605"
YALI1_F36760g	Q6C003	YALI0F29183g1_1	0	0	0	0	0	0.336523588	0	0.426097465	0.372154884	0	0	similar to uniprot|P32897 Saccharomyces cerevisiae YNR017w MAS6 mitochondrial inner membrane import translocase subunit		12	23
YALI1_B14680g	Q6CF20	YALI0B11000g1_1	0	0	0	0	0	0	0	0	0.546656765	0	0.447892314	"weakly similar to uniprot|P36517 Saccharomyces cerevisiae YLR439w MRPL4 ribosomal protein, mitochondrial"		7	"390,999,984,741,211"
YALI1_B18607g	Q6CEP7	YALI0B14036g1_1	0	0	0	0	0	0.35807939	0	0.453390864	0.395993026	0	0	weakly similar to uniprot|Q12447 Saccharomyces cerevisiae YDR071c		7	"226,000,003,814,697"
YALI1_D06302g	Q6CA88	YALI0D04939g1_1	0	0	0	0	0	0.613429475	0.812483583	0	0	1.225567807	0	uniprot|Q6CA88 Yarrowia lipolytica YALI0D04939g NIAM Accessory subunit of protein NADH:ubiquinone oxidoreductase (Complex I)		6	"172,000,007,629,395"
YALI1_D04936g	B5FVD7	YALI0D03949g1_1	0	0	0	0	0	0	2.734754385	2.614338461	2.283371547	0	0	highly similar to uniprot|Q8WZU1 Neurospora crassa Hypothetical protein B8J24.130		12	"780,000,019,073,486"
YALI1_A06099g	Q6CHQ5	YALI0A06435g1_1	0	0	0	0	0.132644705	0.28990447	0	0	0	0	0	"similar to uniprot|P09232 Saccharomyces cerevisiae YEL060C (ohnolog of YOR003W) PRB1 protease B, vacuolar"		5	50
YALI1_B01084g	Q6CG56	YALI0B00726g1_1	0	0	0	0	0	0.480360608	0	0	0.170761028	0	0	highly similar to uniprot|P38791 Saccharomyces cerevisiae YHR068w DYS1 Deoxyhypusine synthase		17	"372,999,992,370,605"
YALI1_E38113g	Q6C3U0	YALI0E32153g1_1	0	0	0	0	0	0.148739549	0	0	0.511707179	0	0	"weakly similar to uniprot|Q06678 Saccharomyces cerevisiae YDR322w MRPL35 ribosomal protein YmL35 of the large subunit, mitochondrial"		7	"394,000,015,258,789"
YALI1_F03842g	Q6C353	YALI0F02563g1_1	0	0	0	0	0.4978168	0.349741931	0.463231046	0	0	0	0	similar to uniprot|P21734 Saccharomyces cerevisiae YDR177w UBC1 E2 ubiquitin-conjugating enzyme		4	"231,000,003,814,697"
YALI1_A06416g	Q6CHP3	YALI0A06743g1_1	0	0	0	0	0	1.847041055	0	0	0	0	0	similar to uniprot|Q8NJZ8 Emericella nidulans Theta class glutathione S-transferase		28	"256,000,003,814,697"
YALI1_E33220g	Q6C4B8	YALI0E28182g1_1	0	0	0	0	0.216702283	0.152244511	0	0	0.16836424	0	0	similar to uniprot|Q06624 Saccharomyces cerevisiae YPR180W AOS1 Nuclear protein that acts as a heterodimer with Uba2p to activate Smt3p (SUMO) before its conjugation to proteins (sumoylation)		5	"385,999,984,741,211"
YALI1_C29902g	Q6CB63	YALI0C21604g1_1	0	0	0	0	0.091984344	0.064623737	0	0	0.071466133	0	0	"similar to uniprot|P00729 Saccharomyces cerevisiae YMR297w PRC1 carboxypeptidase y, serine-type protease"	3.4.16.-	2	"65,5"
YALI1_B26749g	Q6CDX6	YALI0B20438g1_1	0	0	0	0	0.271659388	0.59373098	0	0	0	0	0	"similar to uniprot|P42941 Saccharomyces cerevisiae YGR208W SER2 Phosphoserine phosphatase of the phosphoglycerate pathway, involved in serine and glycine biosynthesis"		5	"327,999,992,370,605"
YALI1_F15265g	Q6C222	YALI0F11517g1_1	0	0	0	0	0	0	0	0.064363243	0.056215062	0	0	hypothetical protein conserved in the Yarrowia clade		2	"770,999,984,741,211"
YALI1_D12147g	Q6C9P0	YALI0D09603g1_1	0	0	0	0	0	0	0	0.088617424	0.077398741	0	0	weakly similar to uniprot|Q03103 Saccharomyces cerevisiae YML130c ERO1 required for protein disulfide bond formation in the ER		2	"64,5"
YALI1_F03389g	Q6C370	YALI0F02145g1_1	0	0	0	0	0	0	0.161289016	0	0.134667579	0	0	weakly similar to uniprot|P39013 Saccharomyces cerevisiae YNL084c END3 required for endocytosis and cytoskeletal organization		1	45
YALI1_C23193g	Q6CBR7	YALI0C16203g1_1	0	0	0	0	0.117575385	0	0	0	0.091348785	0	0	similar to uniprot|Q04225 Saccharomyces cerevisiae YMR131c RSA2 RRB1_YEAST Ribosome assembly protein RRB1		1	"562,999,992,370,605"
YALI1_E19958g			0	0	0	0	0	0	0.29966382	0.286469109	0	0	0	No description in CLIB122		2	"313,999,996,185,303"
YALI1_B12529g	Q6CF84	YALI0B09383g1_1	0	0	0	0	0	0	0.005311004	0	0.0044344	0	0	weakly similar to uniprot|Q03767 Saccharomyces cerevisiae YDR150W NUM1 tubulin binding		0	"353,399,993,896,484"
YALI1_E14469g	Q6C685	YALI0E11605g1_1	0	0	0	0	0	0	0	0.564827586	0.493322214	0	0	some similarities with uniprot|C4R0Y5 Komagataella pastoris hypothetical protein		7	"183,999,996,185,303"
YALI1_C14273g	Q6CCE1	YALI0C10142g1_1	0	0	0.198891347	0	0.088996353	0	0	0	0	0	0	weakly similar to uniprot|E9F5V3 Metarhizium anisopliae hypothetical protein MAA_07652		1	"664,000,015,258,789"
YALI1_F03604g	Q6C360	YALI0F02365g1_1	0	0.100563032	0	0	0	0	0.03082598	0	0	0	0	weakly similar to uniprot|P53692 Schizosaccharomyces pombe DNA repair protein rad18		0	"124,5"
YALI1_C03988g	Q6CD82	YALI0C02959g1_1	0	0	0	0	0	0	0.132999803	0	0.11104762	0	0	"similar to uniprot|P35197 Saccharomyces cerevisiae YDL226C GCS1 (ohnolog of YNL204C) ADP-ribosylation factor GTPase activating protein (ARF GAP), involved in ER-Golgi transport"		2	"49,5"
YALI1_F20589g	Q6C1L2	YALI0F15257g1_1	0	0	0	0	0	0	0.268509679	0.256686737	0	0	0	some similarities with uniprot|P37293 Saccharomyces cerevisiae YGR147c NAT2 N-acetyltransferase for N-terminal methionine		4	"324,000,015,258,789"
YALI1_B25744g	Q6CE08	YALI0B19646g1_1	0	0	0	0	0	0.233174054	0	0	0	0.465857324	0	weakly similar to uniprot|P38300 Saccharomyces cerevisiae YBR185c MBA1 respiratory chain assembly protein		2	"308,999,996,185,303"
YALI1_D01967g	Q6CAL7	YALI0D01628g1_1	0	0	0.17537903	0	0	0.055133066	0	0	0	0	0	similar to uniprot|Q08647 Saccharomyces cerevisiae YOR243c		2	"730,999,984,741,211"
YALI1_A16095g	Q6CGU5	YALI0A16170g1_1	0	0	0	0	0	0.186813177	0	0	0.206593055	0	0	hypothetical protein conserved in the Yarrowia clade		4	"342,000,007,629,395"
YALI1_C17820g	Q6CC42	YALI0C12639g1_1	0	0	0	0	0.064584532	0	0.060097531	0	0	0	0	similar to uniprot|P01129 Schizosaccharomyces pombe Start control protein cdc10		1	"804,000,015,258,789"
YALI1_C23175g	Q6CBR8	YALI0C16181g1_1	0.376098271	0	0	0	0.15515494	0	0	0	0	0	0	hypothetical protein conserved in the Yarrowia clade		2	"482,000,007,629,395"
YALI1_F17265g	Q6C1W6	YALI0F12837g1_1	0	0	0	0	0	0.019380612	0.025669502	0	0	0	0	some similarities with uniprot|P39730 Saccharomyces cerevisiae FUN12 YAL035W yIF2 GTPase		2	"132,5"
YALI1_F24708g	Q6C179	YALI0F18546g1_1	0	0	0.087264734	0	0	0	0	0.03473495	0	0	0	some similarities with uniprot|Q07834 Saccharomyces cerevisiae YLL032C Protein of unknown function that may interact with ribosomes		1	"110,900,001,525,879"
YALI1_E13611g	Q6C6C0	YALI0E10725g1_1	0	0	0	0	0	0	0	0	0.102344193	0	0	weakly similar to uniprot|Q9UST8 Schizosaccharomyces pombe Ribonuclease H		2	"52,5"
YALI1_D14532g	Q6C9F1	YALI0D11704g1_1	0	0	0	0	0	0	0	0	0.090761826	0	0.231339049	similar to uniprot|P10869 Saccharomyces cerevisiae YER052c HOM3 L-aspartate 4-P-transferase singleton	2.7.2.4	5	"545,999,984,741,211"
YALI1_C13410g	Q6CCG1	YALI0C09658g1_1	0	0	0	0	0	0	0	0.32018171	0.279647727	0	0	some similarities with uniprot|Q04740 Saccharomyces cerevisiae YMR234w RNH1 ribonuclease H		3	"291,000,003,814,697"
YALI1_F15905g	Q6C1Z7	YALI0F12067g1_1	0	0	0	0	0.23516513	0.165215611	0	0	0	0	0	weakly similar to uniprot|Q7SDB1 Neurospora crassa NCU02099.1 predicted protein		8	"317,999,992,370,605"
YALI1_E13823g	Q6C6A8	YALI0E11033g1_1	0	0	0	0	0	0	0	0.860124782	0.751235727	0	0	some similarities with uniprot|Q06090 Saccharomyces cerevisiae YPR100w		7	"158,000,001,907,349"
YALI1_D03380g	Q6CAH5	YALI0D02717g1_1	0	0	0	0	0	0.022530607	0.029841651	0	0	0	0	weakly similar to uniprot|Q9UTT2 Schizosaccharomyces pombe PRP12P/SAP130 splicing factor		0	"119,300,003,051,758"
YALI1_E33760g	Q6C4A1	YALI0E28534g1_1	0	0	0	0	0	0	0	0	0.742531883	0	0	weakly similar to uniprot|P33890 Saccharomyces cerevisiae YOR010C (ohnolog of YIL011W) TIR2 cold shock induced protein		9	"317,999,992,370,605"
YALI1_F10866g			0	0	0	0	0	0	0	0	0	0	2.884713899	No description in CLIB122  catabolizes S-adenosyl-L-homocysteine which is formed after donation of the activated methyl group of S- adenosyl-L-methionine (AdoMet) to an acceptor  regulates cellular lipid homoeostasis by regulating phosphatidylcholine synthesis and triacylglycerol levels		5	"222,999,992,370,605"
YALI1_F24635g	Q6C182	YALI0F18480g1_1	0	0	0.468798116	0	0	0	0	0.186600917	0	0	0	"uniprot|Q6C182 Yarrowia lipolytica YALI0F18480g PEX7 Peroxisomal signal receptor for the N-terminal nonapeptide signal (PTS2) of peroxisomal matrix proteins, putative"		2	39
YALI1_D08205g	Q6CA28	YALI0D06413g1_1	0	0	0.074812842	0	0	0	0.031150182	0	0	0	0	similar to uniprot|Q12271 Saccharomyces cerevisiae YOR109W (ohnolog of YNL106C) INP53 phosphatidylinositol phosphate phosphatase		1	"121,699,996,948,242"
YALI1_C14516g		YALI0C10280g1_1	0	0	0	0	0	0	0	0	0	0	0	highly similar to uniprot|P40204 Saccharomyces cerevisiae YFL017W-A SMX2 Core Sm protein Sm G		11	"839,999,961,853,027"
YALI1_C33406g	Q6CAU0	(YALI0C24354g1_1-YALI0C24354g2_1)	0	0	0	0	0	0	0	0	0	0	0	similar to uniprot|P29465 Saccharomyces cerevisiae YBR023c CHS3 chitin synthase III		0	"137,5"
YALI1_F23109g	Q6C1D0	YALI0F17358g1_1	0	0	0	0	0	0	0.072292442	0.069109282	0	0	0	similar to uniprot|Q04373 Saccharomyces cerevisiae YDR496c		3	"729,000,015,258,789"
YALI1_F29139g	Q6C0T0	YALI0F22011g1_1	0	0	0	0	1.253063873	0	0	0	0	0	0	hypothetical protein conserved in the Yarrowia clade		10	"27,5"
YALI1_F37998g	B5RSM6	YALI0F30426g1_1	0	0	0	0	0	0	0	0.657246013	0.574040763	0	0	similar to uniprot|P53905 Saccharomyces cerevisiae YNL147W LSM7 Lsm (Like Sm) protein		5	"18,5"
YALI1_B17908g	Q6CES2	YALI0B13442g1_1	0	0	0	0	0	0	0	0	0.100082456	0	0	similar to uniprot|Q06078 Saccharomyces cerevisiae YLR409c strong similarity to S. pombe beta-transducin singleton		1	"105,599,998,474,121"
YALI1_F08170g	Q6C2S9	YALI0F05456g1_1	0	0	0	0	0	0	0.723045708	0	0.60370394	0	0	"similar to uniprot|Q08826 Saccharomyces cerevisiae YOR357c GRD19, putative golgi membrane protein-sorting protein (nexin)"		5	"18,5"
YALI1_E30234g	Q6C4M6	YALI0E25223g1_1	0	0	0	0	0	0	0	0	0.299496604	0	0	hypothetical protein conserved in the Yarrowia clade		3	"550,999,984,741,211"
YALI1_D06638g	Q6CA82	YALI0D05071g1_1	0	0	0	0	0	0	0	0.227992639	0.199129498	0	0	similar to uniprot|P08466 Saccharomyces cerevisiae YJL208c NUC1 mitochondrial nuclease		2	"349,000,015,258,789"
YALI1_E13514g	Q6C6C3	YALI0E10637g1_1	0	0	0	0	0	0	0.059167024	0	0.049401255	0	0	similar to uniprot|P36062 Saccharomyces cerevisiae YKL146w		4	"80,5"
YALI1_D14489g	Q6C9F3		0	0	0	0	0.228368778	0.160440824	0	0	0	0	0	No description in CLIB122		7	"360,999,984,741,211"
YALI1_F28274g	Q6C0V4	YALI0F21406g1_1	0	0	0	0	0	0	0.422943884	0.404320939	0	0	0	weakly similar to uniprot|P53615 Saccharomyces cerevisiae NCE103 NCE3 YNL036W Carbonic anhydrase	4.2.1.1	8	"246,000,003,814,697"
YALI1_F03356g	Q6C372		0	0	0	0	0	0	0.113782984	0	0.095002619	0	0	No description in CLIB122		4	"55,5"
YALI1_E31351g	Q6C4I9	YALI0E26389g1_1	0	0	0	0	0	0.037593213	0	0	0.041573602	0	0	similar to uniprot|Q04660 Saccharomyces cerevisiae YMR049c		1	"918,000,030,517,578"
YALI1_F08324g	Q6C2S3	YALI0F05588g1_1	0	0	0	0	0	0.147373818	0	0	0	0.294437444	0	similar to uniprot|Q06214 Saccharomyces cerevisiae YPR169W JIP5 Essential protein required for biogenesis of the large ribosomal subunit		3	"384,000,015,258,789"
YALI1_D02137g	Q6CAL0	YALI0D01892g1_1	0	0	0	0	0.114965047	0	0.106977866	0	0	0	0	similar to uniprot|P53064 Saccharomyces cerevisiae YGL244w RTF1 regulates DNA binding properties of TBP		2	"590,999,984,741,211"
YALI1_E07361g	Q6C6U8	YALI0E06083g1_1	0	0	0	0	0	0	0	0.151082724	0.131956133	0	0	similar to uniprot|P53285 Saccharomyces cerevisiae YGR141W (ohnolog of YPR157W) Vacuolar protein sorting (VPS) protein		1	"464,000,015,258,789"
YALI1_E24174g	Q6C578	YALI0E20383g1_1	0	0	0	0	0	0	0	1.137960152	0.993898025	0	0	some similarities with uniprot|P38216 Saccharomyces cerevisiae YBR016W (ohnolog of YDL012C) tail-anchored plasma membrane protein with a conserved CYSTM module		12	13
YALI1_F37068g	Q6BZZ6	YALI0F29491g1_1	0	0	0	0	0	0	0	0.058761765	0	0	0.130814331	similar to uniprot|P36114 Saccharomyces cerevisiae YKR018C (ohnolog of YJL082W) Protein of unknown function		1	"800,999,984,741,211"
YALI1_B21855g	Q6CEC2	YALI0B16808g1_1	0	0	0	0	0.064296252	0.045171427	0	0	0	0	0	uniprot|Q6CEC2 Yarrowia lipolytica YALI0B16808g REG1 REG1 regulatory subunit for protein phosphatase		1	"794,000,015,258,789"
YALI1_A18286g	Q6CGM7	YALI0A18007g1_1	0	0	0	0	0	0.071021813	0.094067956	0	0	0	0	similar to uniprot|Q99257 Saccharomyces cerevisiae YPL169c MEX67 factor for nuclear mRNA export		4	"61,5"
YALI1_E35305g	F2Z6A9	YALI0E29887g1_1	0	0	0	0	0	0	0	0.335051095	0	0.528676866	0	uniprot|Q96X28 Yarrowia lipolytica YALI0E29887g RAS2 RAS2 GTPase		4	27
YALI1_F34051g	Q6C097	YALI0F26609g1_1	0	0	0	0	0	0	0.212502888	0	0.177428383	0	0	similar to uniprot|P28789 Saccharomyces cerevisiae YDL205c HEM3 porphobilinogen deaminase	2.5.1.61	6	"367,999,992,370,605"
YALI1_E16950g	Q6C5Z1	YALI0E13926g1_1	0	0	0	0	0	0.126928154	0.168115562	0	0	0	0	uniprot|Q6C5Z1 Yarrowia lipolytica YALI0E13926g GAL83 Putative glucose repression protein		6	"429,000,015,258,789"
YALI1_C12619g	Q6CCI5	YALI0C09119g1_1	0	0	0	0	0	0.184843846	0	0	0.20441521	0	0	uniprot|Q6CCI5 Yarrowia lipolytica YALI0C09119g ARA13 Protein of aldo/keto reductase family		8	"342,999,992,370,605"
YALI1_E33234g	Q6C4B7	YALI0E28204g1_1	0	0	0	0	0	0	0	0.076035098	0.066409297	0	0	similar to uniprot|Q06623 Saccharomyces cerevisiae YPR179c PLO1		4	"686,999,969,482,422"
YALI1_B29941g	Q6CDL5	YALI0B23012g1_1	0	0	0	0	0	0	0	0.187462332	0.163730198	0	0	weakly similar to uniprot|F9XP78 Zymoseptoria tritici hypothetical protein MYCGRDRAFT_64401		6	"402,999,992,370,606"
YALI1_C15445g	Q6CCA8	YALI0C11011g1_1	0	0	0	0	0	0.587390393	0	0	0.649583599	0	0	similar to uniprot|P49334 Saccharomyces cerevisiae YNL131w TOM22 mitochondrial outer membrane import receptor complex subunit		23	"162,000,007,629,395"
YALI1_A10672g	Q6CHB0	YALI0A10637g1_1	0	0	0	0	0	0.036138825	0	0.045758046	0	0	0	weakly similar to uniprot|O59741 Schizosaccharomyces pombe Putative transcriptional activator with fungal binuclear cluster domain		2	"950,999,984,741,211"
YALI1_D27867g	Q6C875	YALI0D22066g1_1	0	0	0	0	0	0	0	0.201193116	0.175722709	0	0	similar to uniprot|P35182 Saccharomyces cerevisiae YDL006w PTC1 protein serine/threonine phosphatase 2c		2	"372,999,992,370,605"
YALI1_E33829g	Q6C499	YALI0E28556g1_1	0	0	0	0	0	0.100415566	0	0	0.11104762	0	0	weakly similar to uniprot|C5E3X2 Zygosaccharomyces rouxii ZYRO0E00946p		3	"487,000,007,629,395"
YALI1_D19134g	Q6C8Z2	YALI0D15642g1_1	0	0	0	0	0	0	0	0	0	0	0	similar to uniprot|Q12496 Saccharomyces cerevisiae YOL098c		1	"113,300,003,051,758"
YALI1_F24929g	Q6C171	YALI0F18722g1_1	0	0	0	0	0	0	0	0.119653731	0.10450595	0	0	similar to uniprot|P36091 Saccharomyces cerevisiae YKL046C DCW1 Putative mannosidase	3.2.1.101	2	"512,000,007,629,395"
YALI1_A10146g	Q6CHC4	YALI0A10274g1_1	0	0	0	0	0	0	0	0.569974519	0.497817562	0	0	weakly similar to uniprot|P53073 Saccharomyces cerevisiae YGL231c similarity to hypothetical protein SPCC1281.03c - S. pombe		8	"198,999,996,185,303"
YALI1_C06681g	Q6CCZ6	YALI0C05258g1_1	0	0	0.242847581	0	0	0.07634283	0	0	0	0	0	weakly similar to uniprot|P38840 Saccharomyces cerevisiae YHR137w ARO9 aromatic amino acid aminotransferase II		1	"590,999,984,741,211"
YALI1_F20457g	Q6C1L4	YALI0F15213g1_1	0	0	0	0	0	0.123794539	0.163965108	0	0	0	0	similar to uniprot|Q7SD63 Neurospora crassa NCU08388.1 hypothetical protein		3	"450,999,984,741,211"
YALI1_D13686g	Q6C9I6	YALI0D10923g1_1	0	0	0	0	0	0.118841401	0	0	0.131424392	0	0	uniprot|Q6C9I6 Yarrowia lipolytica YALI0D10923g TAY1 Telomere binding protein		3	"467,000,007,629,395"
YALI1_C19981g	Q6CBZ0	YALI0C14256g1_1	0	0	0	0	0.074488542	0.052332036	0	0	0	0	0	weakly similar to uniprot|P36102 Saccharomyces cerevisiae YKL025c PAN3 component of the PAB1P-dependent poly(A) ribonuclease		4	"738,000,030,517,578"
YALI1_C08173g	Q6CCV1	YALI0C06281g1_1	0	0	0	0	0.125163224	0	0	0.111339262	0	0	0	similar to uniprot|Q12600 Candida tropicalis SIS2 protein (Halotolerance protein HAL3)		2	"547,000,007,629,395"
YALI1_F31934g	F2Z686	YALI0F24563g1_1	0	0	0	0	0.068055224	0.047812298	0	0	0	0	0	uniprot|Q8WZL7 Yarrowia lipolytica YALI0F24563g NUP85 Subunit of the Nup84p subcomplex of the nuclear pore complex		3	"785,999,984,741,211"
