W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	standard_A	standard_B	standard_C	standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
YALI1_C06394g	YALI0C04906g1_1	Q6CD06	21.30920819	0	24.95195018	0	42.93901407	20.67283332	22.13001122	0	0	0	0	some similarities with uniprot|Q9HEJ2 Neurospora crassa NCU01381.1 related to disease resistance protein aig2	
YALI1_A20441g	YALI0A19492g1_1	Q6CGG8	22.21682339	0	26.01471933	0	22.14004531	43.5815695	0	0	24.83904168	24.8259307	0	similar to uniprot|Q7SGF7 Neurospora crassa NCU00965.1 predicted protein	
YALI1_B17927g	YALI0B13464g1_1	Q6CES1	8.135097224	0	9.525766458	0	0	15.95819073	12.75415549	0	0	0	0	similar to uniprot|Q06685 Saccharomyces cerevisiae YLR410w VIP1	
YALI1_A15105g	YALI0A15103g1_1	Q6CGX7	0	0	0	0	0	6.011238188	0	0	21.14691262	6.923964336	7.221638043	"uniprot|Q6CGX7 Yarrowia lipolytica YALI0A15103g AAL9 Acyl/aryl-CoA ligase, putative"	
YALI1_A03402g	YALI0A03003g1_1	Q6CHZ8	67.00278537	0	0	0	0	43.05770816	0	44.24967299	49.62163763	0	51.72764305	highly similar to uniprot|P53732 Saccharomyces cerevisiae YNR036C MRPS12 Mitochondrial protein	
YALI1_A00829g	YALI0A00660g1_1	Q6CI86	0	0	19.13155785	17.60297076	16.28207294	32.0504445	16.96787573	16.28939669	0	0	19.04222202	weakly similar to uniprot|Q12218 Saccharomyces cerevisiae YOR009w	
YALI1_F31568g	YALI0F24145g1_1	Q6C0J4	32.02908181	0	0	17.06589581	15.78529921	15.36699557	16.45017784	15.7923995	17.7096162	17.70026839	18.46123484	weakly similar to uniprot|K1WMK7 Marssonina brunnea putative cytochrome b561	
YALI1_E05576g	YALI0E04576g1_1	Q6C715	6.840985038	0	0	7.370406734	0	3.282185466	0	0	3.782538012	3.780541446	0	weakly similar to uniprot|P33418 Saccharomyces cerevisiae YKL205w LOS1 pre-tRNA splicing protein	
YALI1_A04119g	YALI0A03905g1_1	Q6CHX0	0	0	13.39506705	12.32481827	23.05114304	0	11.88015294	0	25.86120737	12.78295576	0	highly similar to uniprot|P36160 Saccharomyces cerevisiae YKR081c RPF2 Essential protein involved in rRNA maturation and ribosomal assembly  involved in the processing of pre-rRNA and the assembly of the 60S ribosomal subunit	
YALI1_C25301g	YALI0C18139g1_1	Q6CBJ9	14.11538326	0	16.52836355	30.75060765	0	0	14.6590895	0	31.91051119	0	16.45118347	"similar to uniprot|P38064 Saccharomyces cerevisiae YBL038w MRPL16 ribosomal protein of the large subunit (YmL47), mitochondrial"	
YALI1_F39527g	YALI0F31911g2_1	P09379	4.850584628	0	0	5.225969858	4.83382172	0	5.03742285	0	5.423091847	5.420229334	0	uniprot|O14440 Yarrowia lipolytica YALI0F31911g GYP7/YPT7 GTPase activating protein	
YALI1_B16705g			0	0	4.135053288	3.8046678	7.115881126	3.425915281	0	3.520754758	3.948178709	7.97913325	4.115744436	No description in CLIB122	
YALI1_F34202g	YALI0F26807g1_1	Q6C089	7.601679319	0	8.901162443	8.189970907	15.31772614	22.51153381	15.96291053	0	0	0	0	similar to uniprot|C5JFF8 Ajellomyces dermatitidis pyruvate dehydrogenase kinase	
YALI1_F35938g	YALI0F28281g1_1	Q6C029	3.282994716	0	0	14.46170254	0	6.440077408	0	0	3.670481651	0	0	similar to uniprot|Q02630 Saccharomyces cerevisiae YMR047C (ohnolog of YKL068W) NUP116 nuclear pore protein	
YALI1_F38756g	YALI0F31053g1_1	Q6BZT4	3.842766154	0	4.499674919	2.047521912	1.893879253	3.728006386	1.973649666	0	0	0	0	similar to uniprot|P32333 Saccharomyces cerevisiae YPL082c MOT1 transcriptional accessory protein	
YALI1_E29179g	YALI0E24497g1_1	Q6C4Q7	7.382891368	0	17.48042042	0	0	7.162409853	15.50347357	14.88355024	0	0	17.39879466	similar to uniprot|Q08645 Saccharomyces cerevisiae YOR241w MET7 tetrahydrofolylpolyglutamate synthase	6.3.2.17
YALI1_D35787g	YALI0D27170g1_1	Q6C7L2	9.362284159	0	10.96273713	0	9.329929481	18.36549855	19.66003802	9.334126124	0	0	22.06350487	weakly similar to uniprot|P07285 Saccharomyces cerevisiae YDR354w TRP4 anthranilate phosphoribosyltransferase	
YALI1_D29768g	YALI0D23067g1_1	Q6C836	0	0	0	8.3309969	7.705852667	7.501650889	8.030424073	0	8.645239562	8.640676278	0	weakly similar to uniprot|Q96U78 Neurospora crassa Hypothetical 49.4 kDa protein	
YALI1_B30146g	YALI0B23232g1_1	Q6CDK5	5.265629457	0	12.46739415	0	0	0	5.468454667	0	5.887123793	5.884016347	12.40917699	weakly similar to uniprot|P53297 Saccharomyces cerevisiae YGR178c PBP1 PAB1P interacting protein	
YALI1_C13410g	YALI0C09658g1_1	Q6CCG1	0	0	0	0	14.34572635	28.23884328	30.22933088	29.02057806	16.09455129	0	33.92490841	some similarities with uniprot|Q04740 Saccharomyces cerevisiae YMR234w RNH1 ribonuclease H	
YALI1_D08251g	YALI0D06435g1_1	Q6CA27	17.99544205	0	5.153749137	9.588421575	4.386141474	0	0	8.872911554	0	0	5.12968343	weakly similar to uniprot|Q96U24 Neurospora crassa Conserved hypothetical protein	
YALI1_A21156g	YALI0A20108g1_1	Q6CGE0	5.144258818	11.11056347	0	5.542371401	15.64884195	0	0	10.3705758	5.75142796	11.62343791	0	highly similar to uniprot|P38795 Saccharomyces cerevisiae YHR074w QNS1 Putative glutamine-dependent NAD(+) synthetase	6.3.5.1
YALI1_A06099g	YALI0A06435g1_1	Q6CHQ5	0	16.7368253	18.347851	34.13571861	0	0	32.90414098	0	0	0	0	"similar to uniprot|P09232 Saccharomyces cerevisiae YEL060C (ohnolog of YOR003W) PRB1 protease B, vacuolar"	
YALI1_A10529g	YALI0A10571g1_1	Q6CHB3	23.35276413	0	0	25.16002725	23.2720604	22.65536082	24.25228228	23.28252828	0	0	0	"weakly similar to uniprot|Q08689 Saccharomyces cerevisiae YOR253W NAT5 Subunit of the N-terminal acetyltransferase NatA complex (Nat1p, Ard1p, Nat5p)"	
YALI1_A09010g	YALI0A09284g1_1	F2Z6D0	0	0	0	13.42899058	0	0	0	12.42688848	13.93552801	13.92817231	14.52696954	some similarities with uniprot|C5M4G5 Candida tropicalis phosphatidylglycerol/phosphatidylinositol transfer protein precursor	
YALI1_E11587g	YALI0E09405g1_1	Q6C6H9	0	0	0	20.99577445	0	9.349826713	30.55259083	29.33091211	0	0	22.71242758	uniprot|Q6C6H9 Yarrowia lipolytica YALI0E09405g PEX14 Central component of the peroxisomal protein import machinery	
YALI1_A08781g	YALI0A09042g1_1	F2Z6J4	15.87464369	0	9.192908876	0	15.81978325	23.24937673	16.48611435	0	8.777455711	0	0	uniprot|Q6H9P2 Yarrowia lipolytica YALI0A09042g COQ6 Ubiquinone biosynthesis monooxgenase	1.14.13.-
YALI1_D07788g	YALI0D06083g1_1	Q6CA41	11.02088743	0	26.09407833	11.87379047	0	21.61909302	23.14297048	10.98774097	0	0	0	weakly similar to uniprot|Q6BU89 Debaryomyces hansenii DEHA2C12760p	
YALI1_D03663g	YALI0D02871g1_1	Q6CAG8	0	0	0	16.80937305	0	0	8.013178364	23.4825462	17.44341747	17.43421018	8.992800506	similar to uniprot|P43593 Saccharomyces cerevisiae YFR010w UBP6 ubiquitin-specific protease	
YALI1_C14884g	YALI0C10604g1_1	Q6CCC7	0	20.70467147	11.22515256	31.52758718	19.31700649	0	9.95564476	9.557557428	10.71785664	0	0	"uniprot|Q6CCC7 Yarrowia lipolytica YALI0C10604g CNT1 Trimethyllysine dioxygenase, the first enzyme in the carnitine biosynthesis pathway, putative"	
YALI1_F36290g	YALI0F28567g1_1	Q6C016	13.63756066	0	15.96885868	29.70966281	13.59043125	13.23029067	14.16286179	0	15.24718146	0	15.89429124	"uniprot|Q6C016 Yarrowia lipolytica YALI0F28567g ISO1 Enoyl-CoA hydratase/isomerase family protein, putative"	
YALI1_B21774g	YALI0B16698g1_1	Q6CEC7	22.35278161	23.87572872	12.94435885	11.91012107	11.01640528	0	11.48041754	11.0213605	12.3593672	0	12.88391447	similar to uniprot|Q9HE24 Neurospora crassa Related to 26S proteasome-associated ubiquitin carboxyl-terminal hydrolase	3.4.19.12
YALI1_D11091g	YALI0D08635g1_1	B5FVE3	55.34231472	119.528259	0	120.5641941	55.15105981	53.68958047	57.47402883	55.175867	61.87428501	61.84162543	64.50030838	highly similar to uniprot|P35179 Saccharomyces cerevisiae YDR086c SSS1 ER protein-translocase complex subunit	
YALI1_F03778g	YALI0F02475g1_1	Q6C355	9.460589513	0	11.07784748	10.19274158	0	9.178059944	9.824999137	9.432135813	10.57720868	0	11.02611888	similar to uniprot|P25656 Saccharomyces cerevisiae YCR094W (ohnolog of YNR048W) CDC50 cell division cycle mutant	
YALI1_E29617g	YALI0E24805g1_1	Q6C4P3	12.90875762	0	15.11546906	13.90776234	0	0	13.40598621	12.8699332	14.4323589	14.42474095	30.42125531	"similar to uniprot|P36528 Saccharomyces cerevisiae YNL252c MRPL17 ribosomal protein of the large subunit (YmL30), mitochondrial"	
YALI1_B11960g	YALI0B08899g1_1	Q6CFA2	44.11796816	0	0	23.50715679	21.74321862	0	22.6590455	0	24.39383958	24.38096359	0	similar to uniprot|Q06089 Saccharomyces cerevisiae YPR098C Uncharacterized mitochondrial outer membrane protein	
YALI1_D22342g	YALI0D17996g1_1	Q6C8P7	9.195041513	0	10.76690488	9.906642904	9.1632648	8.920442228	9.549222573	9.167386476	0	10.27489211	0	some similarities with uniprot|Q03435 Saccharomyces cerevisiae YDL002c NHP10 Non-histone protein	
YALI1_A06594g	YALI0A06908g1_1	Q6CHN5	44.38315993	0	25.70201592	23.6484576	21.87391644	0	46.09274162	0	0	0	0	similar to uniprot|P38218 Saccharomyces cerevisiae YBR022w POA1 Phosphatase of ADP-ribose 1-phosphate	3.1.3.84
YALI1_D14639g	YALI0D11814g1_1	Q6C9E6	0	0	41.68038744	38.3501776	0	69.82572745	36.96654711	71.7587103	39.7967346	0	41.48575864	"similar to uniprot|Q06405 Saccharomyces cerevisiae YDR377w ATP17 ATP synthase complex, subunit f"	
YALI1_D22157g	YALI0D17886g1_1	Q6C8Q2	2.824708607	0	3.307583642	0	8.592767224	5.541081744	0	0	0	3.156437755	0	some similarities with uniprot|Q9UTK4 Schizosaccharomyces pombe Nucleoporin nup189 (Nuclear pore protein nup189)	
YALI1_F23157g	YALI0F17402g1_1	Q6C1C8	8.622565544	0	0	9.289863199	8.592767224	8.365062592	8.954695573	17.38267314	0	9.635185504	0	"weakly similar to uniprot|P46985 Saccharomyces cerevisiae YJL183w MNN11 related to MNN10P, and in a complex containing other MNN gene"	
YALI1_B06839g	YALI0B04928g1_1	Q6CFQ0	0	0	23.97200801	0	41.25266289	19.86094563	0	20.4107554	22.88864617	0	0	similar to uniprot|Q03020 Saccharomyces cerevisiae YPL135W (ohnolog of YOR226C) ISU1 strong similarity to nitrogen fixation protein	
YALI1_E06355g	YALI0E05467g1_1	Q6C6X6	35.08624437	0	20.31822909	0	34.96499146	51.38592897	36.43772094	0	0	0	0	similar to uniprot|Q88LQ9 Pseudomonas putida PP1870 Thiopurine s-methyltransferase	2.1.1.67
YALI1_E03651g	YALI0E03080g1_1	Q6C779	9.125167481	0	10.68508611	9.831361342	9.093632242	8.852654903	9.476657084	9.097722598	0	10.19681219	0	hypothetical protein conserved in the Yarrowia clade	
YALI1_C28621g	YALI0C20669g1_1	Q6CBA5	11.96962336	0	0	0	18.00742711	17.53023805	6.147614037	0	0	6.614786753	0	similar to uniprot|Q9C2D7 Neurospora crassa Related to lincomycin-condensing protein lmbA	
YALI1_C15186g	YALI0C10802g1_1	Q6CCB8	0	0	18.79362266	0	0	31.48431323	50.88039725	32.35589223	0	0	37.82387373	some similarities with uniprot|P36521 Saccharomyces cerevisiae YDL202W MRPL11 Mitochondrial ribosomal protein of the large subunit	
YALI1_D03047g	YALI0D02497g1_1	Q6CAI4	6.88696458	0	0	0	13.87754375	13.50979482	21.83257809	0	0	0	0	similar to uniprot|P00927 Saccharomyces cerevisiae YER086w ILV1 anabolic serine and threonine dehydratase precursor	4.3.1.19
YALI1_B27211g	YALI0B20834g1_1	Q6CDV8	3.43232267	0	4.019067414	3.69794905	3.420461067	3.329820321	3.564531283	0	0	7.755323138	0	some similarities with uniprot|P39955 Saccharomyces cerevisiae YER047c SAP1 member of the AAA-protein family	
YALI1_F35476g	YALI0F27841g1_1	Q6C047	15.30606008	0	17.92258281	0	0	0	0	30.85627335	0	17.10357868	36.07082687	similar to uniprot|Q9P504 Neurospora crassa probable Alp11 homologue of tubulin-folding cofactor B	
YALI1_E08545g	YALI0E07183g1_1	Q6C6Q6	8.684983714	0	0	0	0	17.03687403	36.87735435	8.658862729	0	0	0	similar to uniprot|Q04062 Saccharomyces cerevisiae YDR427w RPN9 subunit of the regulatory particle of the proteasome	
YALI1_F12422g	YALI0F08877g1_1	Q6C2D1	51.1381457	54.62230675	0	55.09571083	0	0	26.26461776	50.98434245	0	28.2605324	0	"similar to uniprot|P40858 Saccharomyces cerevisiae YJL096w MRPL49 ribosomal protein YmL49, mitochondrial"	
YALI1_E33400g	YALI0E28292g1_1	Q6C4B2	8.008257889	0	0	0	0	0	0	16.14425876	18.1041916	0	47.86970649	similar to uniprot|Q10138 Schizosaccharomyces pombe Hypothetical protein C3H8.02 in chromosome I	
YALI1_E09750g	YALI0E08030g1_1	Q6C6N0	4.910678875	10.60607781	0	5.290714779	14.93829147	0	5.099831849	0	11.10152451	5.48738095	0	"similar to uniprot|P40416 Saccharomyces cerevisiae YMR301c ATM1 ATP-binding cassette transporter protein, mitochondrial"	
YALI1_E18843g	YALI0E15620g1_1	Q6C5S3	12.04935746	0	10.53385886	0	0	2.859039481	3.060566242	0	0	0	0	similar to uniprot|P32908 Saccharomyces cerevisiae YFL008w SMC1 chromosome segregation protein	
YALI1_B14236g	YALI0B10560g1_1	Q6CF36	5.968971157	0	6.989347966	0	0	11.70901559	12.53435571	0	0	13.48687305	14.06669803	similar to uniprot|P40991 Saccharomyces cerevisiae YNL061w NOP2 nucleolar protein	
YALI1_E34708g	YALI0E29337g1_1	Q6C465	0	0	22.45872079	0	0	12.32553805	19.91875342	0	0	7.021154972	0	similar to uniprot|P38932 Saccharomyces cerevisiae YGL095c VPS45 vacuolar protein sorting-associated protein	
YALI1_B09837g	YALI0B07557g2_1		9.374461323	0	0	4.994947442	9.342064562	4.49770326	4.814735458	4.622213001	0	0	5.40334353	"weakly similar to uniprot|P32769 Saccharomyces cerevisiae HBS1 YKR084C (ohnolog of YOR076C) GTP binding protein with sequence similarity to the elongation factor class of G proteins, EF-1alpha and Sup35p  associates with Dom34p, and shares a similar genetic relationship with genes that encode ribosomal protein components"	
YALI1_F11080g	YALI0F07733g1_1	Q6C2I0	0	0	11.07784748	0	9.427895105	18.55833897	0	19.07208874	0	21.37617462	11.02611888	similar to uniprot|P49018 Saccharomyces cerevisiae YDR331w GPI8 essential for GPI anchor attachment (GPI transamidase)	
YALI1_B02767g	YALI0B01782g1_1	Q6CG13	8.044095435	0	0	8.666625469	0	0	8.353943547	0	8.993527938	18.17561035	9.375224704	similar to uniprot|Q96VT2 Aspergillus niger prolyl aminopeptidase A	
YALI1_B20589g	YALI0B15708g1_1	Q6CEG9	0	11.5084239	0	5.740839311	0	10.45257952	5.533716403	0	12.04602232	5.954237488	6.21022089	"similar to uniprot|P32501 Saccharomyces cerevisiae YDR211w GCD6 translation initiation factor eIF2b epsilon, 81 kDa subunit"	
YALI1_F16743g	YALI0F12551g1_1	Q6C1X9	0	16.66494029	9.034989875	0	0	7.485540745	24.46063126	15.55501906	0	0	8.992800506	similar to uniprot|P35191 Saccharomyces cerevisiae YFL016C MDJ1 Co-chaperone that stimulates HSP70 protein Ssc1p ATPase activity	
YALI1_B21323g	YALI0B16368g1_1	Q6CEE2	0	0	10.00072112	9.201676247	0	16.75386603	17.93480543	0	9.548760668	9.543720472	9.954022217	uniprot|Q6CEE2 Yarrowia lipolytica YALI0B16368g VPS4 AAA-ATPase involved in multivesicular body (MVB) protein sorting	
YALI1_A01602g	YALI0A01133g1_1	Q6CI67	13.48534182	14.40412958	7.809278803	0	6.646152292	0	6.926088995	6.64914176	7.456355735	7.452419989	7.772812957	similar to uniprot|P36150 Saccharomyces cerevisiae YKR069w MET1 siroheme synthase	
YALI1_F09965g	YALI0F06776g2_1	Q6C2L7	0	14.08952091	0	7.028388613	6.500989953	6.328716518	0	0	7.293497288	0	0	weakly|reversed similar to uniprot|P39932 Saccharomyces cerevisiae YDR536w STL1 member of the sugar permease family	
YALI1_D06302g	YALI0D04939g1_1	Q6CA88	0	53.87761172	0	26.87620077	24.8594551	24.20069024	52.38387208	0	27.88996287	27.87524149	29.07364837	uniprot|Q6CA88 Yarrowia lipolytica YALI0D04939g NIAM Accessory subunit of protein NADH:ubiquinone oxidoreductase (Complex I)	
YALI1_F31798g	YALI0F24409g1_1	Q6C0I4	13.1908009	28.48947453	15.44572675	14.21163286	0	12.79687288	13.69889343	0	14.74769132	0	0	weakly similar to uniprot|P53721 Saccharomyces cerevisiae YNR018w	
YALI1_A22440g	YALI0A21417g1_1	Q6CG81	10.29798663	0	12.05839499	0	0	9.990449164	10.6946517	10.26701437	11.51344253	0	12.00208767	"uniprot|Q6CG81 Yarrowia lipolytica YALI0A21417g CNT2 Hydroxytrimethyllysine aldolase, the second enzyme in the carnitine biosynthesis pathway, putative"	
YALI1_F28107g			34.91970458	0	0	0	34.79902721	0	36.26476626	0	78.94264031	39.02061743	40.69818411	No description in CLIB122	
YALI1_B01428g	YALI0B00836g1_1	Q6CG51	9.902293902	0	11.59505984	10.66862933	9.868073029	19.42480715	0	9.872511731	0	0	11.54091609	highly similar to uniprot|Q12265 Saccharomyces cerevisiae YOL061w PRS5 ribose-phosphate pyrophosphokinases	
YALI1_A21746g	YALI0A20724g1_1	Q6CGB2	8.834172228	0	0	19.24539767	0	8.570349887	18.55104576	0	9.876856308	0	0	similar to uniprot|Q06505 Saccharomyces cerevisiae YPR133c	
YALI1_F00207g	YALI0F00176g1_1	Q6C3F5	9.362284159	0	10.96273713	10.08682841	9.329929481	9.082690366	0	9.334126124	10.4673005	0	0	similar to uniprot|P20107 Saccharomyces cerevisiae YMR243C (ohnolog of YOR316C) ZRC1 zinc- and cadmium resistance protein	
YALI1_B23440g	YALI0B18150g1_1	Q6CE68	20.13330801	0	0	0	20.06373025	19.53205004	0	20.072755	22.50961211	22.49773069	23.46494868	"similar to uniprot|P53224 Saccharomyces cerevisiae YGR038W ORM1 (ohnolog of YLR350W) Evolutionarily conserved protein, required for resistance to agents that induce the unfolded protein response"	
YALI1_B12742g	YALI0B09515g1_1	Q6CF80	0	0	9.233248118	8.49552336	0	15.46814476	16.55845678	0	0	0	0	some similarities with uniprot|Q9HBU6 Homo sapiens Ethanolamine kinase	
YALI1_D10007g	YALI0D07744g1_1	Q6C9W7	38.57946046	0	0	20.55610138	19.01360552	0	0	0	43.13293624	21.3202117	0	weakly similar to uniprot|Q9P5L6 Neurospora crassa Related to AP-1-like transcription factor	
YALI1_C18396g	YALI0C13178g1_1	Q6CC26	16.94776762	0	19.84493509	0	8.35258358	16.44164213	17.60057362	0	0	0	0	some similarities with uniprot|P33122 Saccharomyces cerevisiae YOR344c TYE7 basic helix-loop-helix transcription factor	
YALI1_C12845g	YALI0C09232g1_1	Q6CCH9	0	0	8.033416392	0	13.82444967	13.45810771	0	6.839981739	15.50972805	7.666315215	0	some similarities with uniprot|Q12427 Saccharomyces cerevisiae YDR169c STB3 SIN3 protein-binding protein	
YALI1_C29854g	YALI0C21582g1_1	Q6CB64	15.90939766	0	9.213034685	8.476924954	7.840830521	0	16.522207	0	0	0	9.170013926	similar to uniprot|Q8X073 Neurospora crassa Related to pyruvate dehydrogenase kinase	
YALI1_F36132g	YALI0F28413g1_1	Q6C023	15.60194351	0	0	0	7.689303991	15.13600951	8.013178364	0	8.626673509	8.622120025	0	similar to uniprot|P40016 Saccharomyces cerevisiae YER021w SUN2 26S proteasome regulatory subunit	
YALI1_A20685g	YALI0A19668g1_1	Q6CGG0	0	0	0	4.736118319	4.380727831	0	4.565244594	4.382698302	4.914763258	0	5.123352062	weakly similar to uniprot|Q12221 Saccharomyces cerevisiae YPR042C (ohnolog of YJR091C) PUF2 similarity to JSN1P	
YALI1_F34661g	YALI0F27291g1_1	Q6C072	11.2788854	0	6.531533417	6.00967222	5.558716353	5.411412763	0	5.561216688	0	6.23306344	0	weakly similar to uniprot|Q03944 Saccharomyces cerevisiae YDR200C (ohnolog of YLR238W) VPS64 protein required for cytoplasm to vacuole targeting of proteins	
YALI1_D05195g	YALI0D04136g1_1	Q6CAC1	0	0	0	10.19274158	0	0	0	28.79207047	21.38746373	10.57162563	11.02611888	hypothetical protein conserved in the Yarrowia clade	
YALI1_B07295g	YALI0B05302g1_1	Q6CFN8	7.633989318	0	0	8.224781368	15.38283224	7.406009053	7.928040675	0	0	0	0	similar to uniprot|Q8J0J9 Parasitella parasitica Acyl-CoA thioester hydrolase	
YALI1_E38113g	YALI0E32153g1_1	Q6C3U0	0	0	0	34.06225526	0	0	0	10.32593959	35.34707314	0	24.40790016	"weakly similar to uniprot|Q06678 Saccharomyces cerevisiae YDR322w MRPL35 ribosomal protein YmL35 of the large subunit, mitochondrial"	
YALI1_A01468g	YALI0A01045g1_1	Q6CI71	9.875181774	21.32840468	0	0	0	0	10.25556095	9.845481145	22.32472847	11.03490693	0	similar to uniprot|P36151 Saccharomyces cerevisiae YKR070w putative phosphatidyl synthase	
YALI1_F09563g	YALI0F06446g1_1	Q6C2N2	5.296865117	0	0	11.53931268	0	0	11.12298749	0	11.97457203	5.918920272	0	weakly similar to uniprot|P38753 Saccharomyces cerevisiae YHL002w	
YALI1_C29584g	YALI0C21450g1_1	Q6CB70	0	0	0	0	46.90702965	22.5832201	11.95581772	11.47775129	0	12.8643705	0	similar to uniprot|P47085 Saccharomyces cerevisiae YJR008w	
YALI1_E29512g	YALI0E24695g1_1	Q6C4P8	11.12266825	0	26.33506408	11.98344808	0	0	11.55109899	0	12.43546008	0	0	"similar to uniprot|Q08651 Saccharomyces cerevisiae YOR246C ENV9 Probable oxidoreductase, found in lipid particles"	
YALI1_D12996g	YALI0D10307g1_1	Q6C9K9	0	0	13.22761516	0	0	0	11.731639	0	12.62982237	12.62315588	0	similar to uniprot|P53290 Saccharomyces cerevisiae YGR163W GTR2 Putative GTP binding protein that negatively regulates Ran/Tc4 GTPase cycle	
YALI1_D32594g	YALI0D24629g1_1	Q6C7X2	0	60.93296171	0	30.39567754	0	0	29.2990363	56.87469408	31.54219322	31.52554406	0	"uniprot|Q6C7X2 Yarrowia lipolytica YALI0D24629g ACPM2, ACP1 Mitochonrial acyl-carrier protein"	
YALI1_F09627g	YALI0F06512g1_1	Q6C2M9	28.10419264	0	0	14.97461671	42.28071221	27.26489342	0	0	0	15.53125237	0	similar to uniprot|P25627 Saccharomyces cerevisiae YCR047c weak similarity to N-methyltransferases	
YALI1_B28511g	YALI0B21912g1_1	Q6CDR2	18.98015528	40.99331455	22.22475301	20.44902357	0	0	19.71124622	0	21.2203545	21.2091536	0	weakly similar to uniprot|E3KK50 Puccinia graminis hypothetical protein PGTG_10834	
