NCBI_CBS6556	Uniprot_DMKU3_1042	Gene_name_DMKU3_1042	standard_A	standard_B	standard_C	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	OsmoticStress_A	OsmoticStress_B	OsmoticStress_C	Protein_name	ec_number
KMXK_0C07120	W0TD18	KLMA_30704	NA	28.58527388	0.369348118	1.166770722	28.37047715	NA	3.040870214	74.21069893	0.805792998	0.713759453	NA	0.728232393	 Ankyrin repeat-containing protein YGL242C - KLMA_30704	
KMXK_0D00430	W0TAI8	KLMA_40029	3.067283629	4.225054183	6.156122513	0.111304138	6.598646473	1.183291719	0.546364212	0.885422668	0.464451237	9.950149172	9.346915619	4.72096071	 Chromatin structure-remodeling complex subunit SFH1 - SFH1	
KMXK_0H03610	W0TGL7	KLMA_70365	NA	4.68945177	23.05386091	20.63656304	10.01633239	NA	NA	32.27217599	NA	3.763787313	NA	NA	 Ubiquitin-conjugating enzyme E2 4 - UBC4	
KMXK_0B03010	W0T9H5	KLMA_20286	52.16252717	112.6322743	240.5621121	70.85139544	49.80145812	127.874506	143.9733389	119.0971189	74.89483129	122.5461823	47.95998948	123.5814705	 Transcription elongation factor S-II - DST1	
KMXK_0B07830	W0T847	KLMA_20770	1.031537878	0.468529597	1.77040833	2.952677203	9.1571573	2.052878534	0.443361429	5.550875758	2.040651093	14.64645968	7.740346561	1.029156003	 DnaJ homolog 1 - dnaJ	
KMXK_0A01980	W0T5C4	KLMA_10641	NA	NA	1.678286903	NA	NA	NA	NA	NA	NA	NA	0.591905573	NA	 Casein kinase I homolog HRR25 - HRR25	
KMXK_0E02230	W0TCX9	KLMA_50219	0.081794163	0.008264447	0.126819568	NA	NA	NA	0.114284359	0.282933833	NA	0.114611043	0.140831647	NA	 ATP-dependent helicase NAM7 - NAM7	
KMXK_0G01510	W0THB9	KLMA_80142	NA	9.880129237	2.423817898	6.065857488	NA	NA	2.814055937	4.49810638	2.92968115	3.520237365	NA	0.160578082	 Carbonic anhydrase - NCE103	4.2.1.1
KMXK_0A07470	W0T6K7	KLMA_10107	NA	2.134164337	16.90797514	NA	NA	NA	1.000132535	1.15817779	NA	NA	NA	1.853593959	 Lysine-specific permease - LYP1	
KMXK_0F04910	W0TF04	KLMA_60085	NA	0.584104739	NA	16.77569254	6.244113031	NA	0.667242629	11.32267774	0.621632634	3.352323308	NA	0.643809111	 Uncharacterized kinase YGR205W - TDA10	
KMXK_0A04720	W0T342	KLMA_10390	282.2720798	835.3844109	170.4556134	145.2813046	323.4682627	NA	746.1214572	586.8216787	175.4838877	192.7416828	183.1660084	281.7965702	 Cytochrome b-c1 complex subunit 8 - QCR8	
KMXK_0C03570			8.274971596	43.42397259	0.043423876	8.022994847	NA	NA	50.80394474	0.035538083	34.82525483	14.30490696	NA	NA	No description in DMKU3-1042- NA	
KMXK_0C04820	W0T8N7	KLMA_30485	2.429009497	1.317475663	NA	1.267731692	NA	NA	4.575768576	NA	NA	0.52851445	NA	NA	 O-acyltransferase - ARE2	
