W29_NCBI	CLIB122_UNIPROT	CLIB122_NCBI	standard_A	standard_B	standard_C	standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
YALI1_D30653g	Q6C811	YALI0D23705g1_1	13.10052934	NA	15.20598844	24.23064808	51.02267501	29.11089501	23.27859831	7.438493227	8.866585794	2.75361824	7.691777751	similar to uniprot|P15303 Saccharomyces cerevisiae YPR181c SEC23 component of COPII coat of ER-golgi vesicles	
YALI1_F33764g	Q6C0A9	YALI0F26345g1_1	34.02342079	NA	9.366343265	18.98713806	36.69079215	21.52645113	3.117233545	3.366928303	4.728018668	10.84728331	1.917168577	weakly similar to uniprot|P80428 Saccharomyces cerevisiae YJL081c ACT3 actin-related protein	
YALI1_D14004g	Q6C9H6	YALI0D11132g1_1	11.33394892	NA	11.68585483	12.85905587	8.937304287	5.646497274	8.659931348	6.980651802	21.21414406	21.14148159	11.89745921	similar to uniprot|P36037 Saccharomyces cerevisiae YKL213c DOA1 involved in ubiquitin-dependent proteolysis	
YALI1_B19021g	Q6CEM7	YALI0B14465g1_1	4.644664885	0.993292376	1.351595224	3.733928018	5.09891824	4.218389082	3.861540965	0.93573052	NA	1.288174288	1.367195873	similar to uniprot|P46151 Saccharomyces cerevisiae YPL023c MET12 methylenetetrahydrofolate reductase	1.5.1.20
YALI1_C31971g	Q6CAZ5	YALI0C23144g1_1	25.25321421	NA	19.95447324	7.874282581	11.81417939	23.73373578	11.56127252	15.43515417	4.244307386	6.655156629	7.622913343	similar to uniprot|P22147 Saccharomyces cerevisiae YGL173c KEM1 multifunctional nuclease	3.1.13.-
YALI1_D12832g	Q6C9L5	YALI0D10131g1_1	8.804417334	NA	NA	6.030449431	11.63836083	11.76308692	1.21651464	3.939489165	NA	2.216301759	2.395755858	"uniprot|Q6C9L5 Yarrowia lipolytica YALI0D10131g PDC1 Pyruvate decarboxylase, putative"	
YALI1_D30161g	Q6C827	YALI0D23309g1_1	35.32185494	17.57108016	13.44554592	14.1557109	46.31071908	30.07982578	37.81767221	19.57405262	8.00795608	35.59262436	13.45952731	similar to uniprot|P37898 Saccharomyces cerevisiae YHR047C (ohnolog of YKL157W) AAP1 alanine/arginine aminopeptidase	3.4.11.-
YALI1_F21362g	Q6C1I9	YALI0F15873g1_1	6.630121779	NA	NA	14.1316009	11.96654534	8.774328548	7.634976894	2.886268276	2.053051499	13.13778274	NA	similar to uniprot|Q06493 Saccharomyces cerevisiae YPR125w MRS7 suppressor of MRS2-1 mutation	
YALI1_D33229g	Q6C7V4	YALI0D25058g1_1	9.029385802	1.090600509	5.58186936	4.721756085	4.285679784	15.27493965	5.436440467	17.77399196	1.574316412	11.12742706	14.26925573	similar to uniprot|Q04636 Saccharomyces cerevisiae YML069w POB3 protein that binds to DNA polymerase I (PolI)	
YALI1_F10688g	Q6C2J6	YALI0F07337g1_1	5.119194809	1.190714031	6.141867069	5.12958762	5.697274686	5.892031329	5.753793174	NA	0.991085159	NA	NA	"similar to uniprot|P40339 Saccharomyces cerevisiae YOL094c RFC4 DNA replication factor C, 37 kDa subunit"	
YALI1_E24343g	Q6C573	YALI0E20493g1_1	26.17983014	8.523251134	13.98463643	15.92802926	14.39295918	7.928979866	6.825171316	9.791328875	11.53781919	14.56595249	10.21489925	"similar to uniprot|P51998 Saccharomyces cerevisiae YML025c YML6 ribosomal protein, mitochondrial"	
YALI1_F01456g	F2Z619	YALI0F00924g1_1	20.12155266	NA	9.431883079	23.51961658	18.87614516	6.082862323	12.39475833	6.772238358	23.605036	10.26262695	9.645294401	uniprot|Q9UUT8 Yarrowia lipolytica YALI0F00924g NUIM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I)	
YALI1_E39433g	Q6C3N9	YALI0E33319g1_1	48.82728338	NA	47.56903799	51.76128137	64.894148	63.6927336	34.72084167	17.99850033	36.21987683	11.79284508	18.64292941	weakly similar to uniprot|Q7S6Y5 Neurospora crassa NCU05578.1 predicted protein	
YALI1_D12750g	Q6C9L9	YALI0D10065g1_1	25.14075024	NA	22.98104277	31.19838588	22.37857627	19.29182257	6.818801479	31.3354728	29.85040549	28.828168	28.74169487	"similar to uniprot|Q12487 Saccharomyces cerevisiae YOR150w MRPL23 ribosomal protein of the large subunit, mitochondrial"	
YALI1_B05226g	Q6CFU3	YALI0B03762g1_1	13.83769963	NA	31.73869429	32.03322415	26.54701914	33.68611179	34.93193665	11.41869765	16.62353244	12.42378206	16.9342083	weakly similar to uniprot|P53169 Saccharomyces cerevisiae YGL060W (ohnolog of YBR216C) YBP2 central kinetochore associated protein	
YALI1_F23024g	Q6C1D4	YALI0F17270g1_1	77.81771201	28.42475635	38.03106466	87.34343258	86.1405589	65.86208812	65.64241598	72.97066529	98.80991829	104.8152718	75.76852355	similar to uniprot|Q00245 Saccharomyces cerevisiae YIL118w RHO3 GTP-binding protein of the rho family	
YALI1_E19263g	Q6C5Q6	YALI0E16060g1_1	66.50769821	NA	54.54356755	49.87020076	33.45849216	40.36769564	22.29708874	42.50362339	37.92049492	78.64571453	70.31518626	similar to uniprot|P39105 Saccharomyces cerevisiae YMR008C (ohnolog of YOL011W) PLB1 phospholipase B (lysophospholipase)	3.1.1.5
YALI1_E25453g	Q6C535	YALI0E21373g1_1	338.8659522	161.5562908	407.1013026	412.80376	410.6243651	357.3221298	306.3924099	520.6709336	472.1288634	302.7118933	394.1704359	some similarities with uniprot|P36046 Saccharomyces cerevisiae YKL195w	
YALI1_E36984g	Q6C3X8	YALI0E31405g1_1	5.740423226	NA	8.088425823	NA	13.63542425	12.74573729	2.429173652	NA	NA	NA	NA	similar to uniprot|A3LYR0 Scheffersomyces stipitis hypothetical protein PICST_85080	
YALI1_F28744g	Q6C0U3	YALI0F21725g1_1	8.545724528	1.050631825	10.7318041	3.83824968	12.37187046	13.923127	20.77123301	10.66185147	0.652625785	NA	NA	"similar to uniprot|P40010 Saccharomyces cerevisiae YER006w NUG1 GTPase that associates with nuclear 60S pre- ribosomes, required for export of 60S ribosomal subunits from the nucleus"	
YALI1_D15398g	Q6C9C1	YALI0D12386g1_1	21.53144391	NA	3.126669007	8.928290283	43.0863739	40.5555339	10.83392809	25.66990606	NA	6.301790001	2.172873877	similar to uniprot|P53111 Saccharomyces cerevisiae YGL157w ARI1 NADPH-dependent aldehyde reductase	
YALI1_F12895g	Q6C2B4	YALI0F09251g1_1	14.89661642	NA	1.039639194	11.36420583	14.53620713	6.51265183	1.153583813	4.75452814	3.262150801	6.805256915	2.27227239	similar to uniprot|P78609 Pichia jadinii Uricase (Urate oxidase)	1.7.3.3
YALI1_F32342g	Q6C0G1	YALI0F25025g1_1	31.08389318	NA	90.18367444	139.5490025	12.07994692	48.79371948	80.43447154	66.64792264	22.21972477	8.831998704	21.0311451	similar to uniprot|O59760 Schizosaccharomyces pombe haloacid dehalogenase-like hydrolase	
YALI1_E16433g	Q6C610	YALI0E13464g1_1	6.757326464	1.219817963	NA	4.9198685	0.698755958	12.33695737	13.53627494	5.216495295	1.29531625	NA	NA	similar to uniprot|P43590 Saccharomyces cerevisiae YFR006w Putative X-Pro aminopeptidase	
YALI1_A12437g	Q6CH56	YALI0A12177g1_1	8.243995792	3.314052952	11.02596331	8.432149859	24.24891018	28.08378958	15.01000897	2.489783033	2.097970411	8.195977564	1.660744194	"weakly similar to uniprot|Q12358 Saccharomyces cerevisiae YLL057C JLP1 Fe(II)-dependent sulfonate/alpha- ketoglutarate dioxygenase, involved in sulfonate catabolism for use as a sulfur source"	
YALI1_B19390g	Q6CEL3	YALI0B14773g1_1	10.6785891	6.130210151	9.827838115	5.17290715	12.13629685	12.0635415	4.094233974	5.212376397	5.297942773	5.399138686	5.283316971	some similarities with uniprot|P38830 Saccharomyces cerevisiae YHR124W NDT80 Meiosis-specific transcription factor	
YALI1_F05661g	Q99150	YALI0F03839g1_1	8.880198976	NA	1.872508626	NA	10.73430359	2.480623019	2.343517091	NA	NA	NA	1.819627562	uniprot|Q99150 Yarrowia lipolytica YALI0F03839g SRP54 Signal recognition particle 54 kDa protein	
YALI1_E19483g	Q6C5P8	YALI0E16280g1_1	1.709146062	1.800683555	2.205217082	1.568662814	2.129125943	5.539034036	2.215463202	5.986884748	1.437911469	2.186938769	1.750838896	weakly similar to uniprot|Q04177 Saccharomyces cerevisiae YDR398W snoRNA binding activity	
YALI1_B02487g	Q6CG23	YALI0B01540g1_1	74.93772249	NA	54.01204277	91.19189157	82.24517188	60.90879394	84.97691037	111.5558779	91.49186712	97.80223702	116.7576372	similar to uniprot|P22289 Saccharomyces cerevisiae YGR183c QCR9 ubiquinol--cytochrome-c reductase subunit 9	
YALI1_A07575g	Q6CHK1	YALI0A08041g1_1	14.4087354	NA	9.703768194	7.789178717	6.068975204	17.22679816	20.14063809	1.784755826	1.860353244	1.785963624	7.289593586	"weakly similar to uniprot|P06776 Saccharomyces cerevisiae YOR360c PDE2 high affinity 3,5-cyclic- nucleotide phosphodiesterase"	3.1.4.-
YALI1_C07423g	Q6CCX5	YALI0C05753g1_1	30.44333428	3.1757734	9.027475548	16.53266152	38.04814713	14.10888265	3.347111407	NA	11.78359335	13.2346887	NA	similar to uniprot|P40035 Saccharomyces cerevisiae YER053C PIC2 Mitochondrial phosphate carrier protein	
YALI1_F19216g	Q6C1Q1	YALI0F14399g1_1	17.37082239	NA	24.44311709	24.40213612	30.92395889	36.71822955	12.89281163	36.55429672	3.108981374	9.649591979	11.14278031	similar to uniprot|G3ATC9 Spathaspora passalidarum hypothetical protein SPAPADRAFT_56842	
YALI1_B15509g	Q6CEZ2	YALI0B11704g1_1	18.18408354	NA	4.944142117	22.42071697	23.81581893	21.50623233	15.11598859	20.57247655	11.02101739	20.53726894	15.56587336	similar to uniprot|P53081 Saccharomyces cerevisiae YGL221c NIF3 NGG1P-interacting factor 3 singleton	
YALI1_D34487g	Q6C7R2	YALI0D26103g1_1	3.215591545	NA	1.452175294	4.003082446	4.634110843	5.061591326	4.432575756	1.50585089	1.3334091	1.238441607	1.292737865	similar to uniprot|Q00313 Candida albicans DNA topoisomerase I	
YALI1_C04302g	Q6CD72	YALI0C03223g1_1	29.36116702	NA	46.63059014	72.24866477	12.98863874	34.00752534	19.73046995	19.76696746	62.02115118	25.45541067	25.00351773	uniprot|Q6CD72 Yarrowia lipolytica YALI0C03223g MPC2 Subunit of the mitochondrial pyruvate carrier 1	
YALI1_A00789g	Q6CI88	YALI0A00616g1_1	28.60556786	NA	27.71811764	19.85773543	23.95612925	42.58259553	21.81244338	19.85063061	12.90418724	10.99245688	17.72459585	similar to uniprot|P47037 Saccharomyces cerevisiae YJL074c SMC3 required for structural maintenance of chromosomes	
YALI1_E02162g	Q6C7E0	YALI0E01584g1_1	13.60434116	15.26788206	24.88930013	30.13871293	14.68502102	27.40189269	13.61053813	NA	9.633247815	9.44272389	NA	"similar to uniparc|UPI0001F2B0EF Aspergillus oryzae oxidoreductase, 2OG-Fe(II) oxygenase family"	
YALI1_C30706g	Q6CB30	YALI0C22341g1_1	8.013135938	3.259319173	3.459608852	3.171950411	6.971480393	6.137823139	3.010496273	NA	1.441250658	1.206867194	NA	weakly similar to uniprot|Q12108 Saccharomyces cerevisiae YOR118w	
YALI1_A07538g	Q6CHK2	YALI0A08019g1_1	7.857101826	2.534447434	10.4703416	8.151363243	10.12658938	8.700582041	3.165857666	5.011105501	3.849852774	3.804387349	4.695017593	weakly similar to uniprot|C4R5D1 Komagataella pastoris hypothetical protein	
YALI1_F29038g	Q6C0T3	YALI0F21945g1_1	37.3729701	9.151815364	9.625268675	19.42459496	29.20224106	9.60191595	12.45021645	4.441407928	8.79210283	20.18143784	1.806269907	similar to uniprot|P24279 Saccharomyces cerevisiae YEL032w MCM3 replication initiation protein	3.6.4.12
YALI1_D04533g			7.621216741	NA	9.721321055	9.36941088	8.697523569	7.658699058	12.55826257	9.633675624	3.650472532	2.50510143	NA	No description in CLIB122	
YALI1_F38986g	Q6BZS4	YALI0F31273g1_1	8.755716252	9.170436453	3.212300288	11.25607497	11.92589621	22.81911711	4.49141135	11.60444009	9.834784965	11.48901343	4.029204818	highly similar to uniprot|P18562 Saccharomyces cerevisiae YHR128w FUR1 uracil phosphoribosyltransferase	
YALI1_C31918g	Q6CAZ6	YALI0C23122g1_1	39.93887612	NA	17.89930513	36.34711735	26.48710396	15.09280556	52.23220757	28.31301024	30.97954292	25.56375624	27.14659054	"similar to uniprot|Q9P7L4 Schizosaccharomyces pombe Similar to prokaryotic 2-hydroxyhepta-2, 4-diene-1, 7- dioate isomerase"	
YALI1_E32568g	Q6C4D8	YALI0E27632g1_1	4.494761718	NA	3.882391947	8.665461894	9.799446209	5.199779596	5.076783263	5.1534699	4.327138226	3.886379869	4.532077024	"uniprot|Q6C4D8 Yarrowia lipolytica YALI0E27632g SSL2 Multicopy suppressor of SLS2 secretory defects, putative calmodulin-dependent ser/thr protein kinase"	
YALI1_F17265g	Q6C1W6	YALI0F12837g1_1	12.198303	NA	14.3638711	15.21940022	19.30560292	12.76294787	12.49560638	8.583280609	6.077720535	7.225006616	6.203181061	some similarities with uniprot|P39730 Saccharomyces cerevisiae FUN12 YAL035W yIF2 GTPase	
YALI1_B08801g	Q6CFI3	YALI0B06754g1_1	1.965213852	NA	22.62806782	18.74617767	5.478058025	53.88037191	21.1253051	9.472246795	6.392785046	4.990268559	7.880196221	weakly similar to uniprot|P40087 Saccharomyces cerevisiae YER143w DDI1 induced in response to DNA alkylation damage	3.4.23.-
YALI1_D09004g	Q6C9Z9	YALI0D07040g1_1	12.64927222	NA	6.552920551	6.798324055	6.936560251	11.2449916	6.591376181	NA	6.528444813	1.976127266	1.19563029	weakly similar to uniprot|Q12511 Saccharomyces cerevisiae YOR090c PTC5 putative 2C protein phosphatase (PP2Cs)	
YALI1_E23325g	Q6C5B4	YALI0E19492g1_1	118.2820647	NA	68.52412369	12.86846775	41.23427089	83.82809144	58.75797071	66.71697573	8.411600498	23.37582431	80.53649581	weakly similar to uniprot|H6BKF6 Exophiala dermatitidis HMPREF1120_00801 hypothetical protein	
YALI1_E13765g	Q6C6B2	YALI0E10901g1_1	6.325900841	NA	2.244001244	1.925978961	7.182101218	6.370842857	6.574055763	1.951463456	NA	NA	1.83989824	weakly similar to uniprot|P40517 Saccharomyces cerevisiae YIL063C YRB2 Ran-specific GTPase-activating protein 2 involved in nuclear protein export	
YALI1_F19697g	Q6C1N6	YALI0F14729g1_1	24.14579908	6.903675668	18.17632602	25.66648943	25.21944834	16.818078	5.920331518	NA	27.97869891	26.61638838	4.97791382	"uniprot|Q6C1N6 Yarrowia lipolytica YALI0F14729g TES1 Peroxisomal Acyl-CoA thioesterase, putative"	
YALI1_D15622g	Q6C9B4	YALI0D12518g1_1	0.677136694	NA	0.767614413	NA	NA	0.815341581	0.773804394	NA	1.010743439	1.295148934	NA	similar to uniprot|Q12018 Saccharomyces cerevisiae YDL132w CDC53 controls G1/S transition	
YALI1_D25216g	Q6C8G3	YALI0D19910g1_1	34.25645035	NA	12.92728121	63.72051591	64.16440511	49.00468021	49.57543873	87.20379944	47.4894089	31.01272957	39.97995562	similar to uniprot|Q08723 Saccharomyces cerevisiae YOR261c RPN8 26S proteasome regulatory subunit	
YALI1_A10907g	Q6CHA2	YALI0A10813g1_1	9.789853778	NA	7.29343445	11.58556523	28.10362562	62.76111883	24.4059957	41.2983227	10.44128455	11.51733246	7.733831927	"similar to uniprot|P38771 Saccharomyces cerevisiae YHR038w FIL1 Killed in Mutagen, sensitive to Diepoxybutane and/or Mitomycin C singleton"	
YALI1_C04143g	Q6CD77	YALI0C03069g1_1	5.887667054	NA	4.047212023	19.57161764	5.887052732	11.08120729	14.27004414	13.31317449	7.90024176	5.253023001	3.077659704	similar to uniprot|P23202 Saccharomyces cerevisiae YNL229c URE2 nitrogen catabolite repression regulator	
YALI1_E27406g	Q6C4W1	YALI0E23265g1_1	15.81780606	NA	12.87493396	11.45123646	16.39581085	13.71747632	13.35786875	3.797909103	4.778155923	4.656560052	4.902895506	similar to uniprot|P40066 Saccharomyces cerevisiae YER107c GLE2 required for nuclear pore complex structure and function	
YALI1_F11481g	Q6C2G3	YALI0F08129g1_1	3.401323729	NA	3.166781306	4.029569933	2.41886872	2.863436385	3.608784258	91.70827226	72.45667733	75.73058191	89.78754432	weakly similar to uniprot|P28625 Saccharomyces cerevisiae YMR152w YIM1 mitochondrial inner membrane protease	
YALI1_F09289g	Q6C2P3	YALI0F06226g1_1	22.15881904	19.86343092	46.79495167	23.72232598	20.18033825	60.39938233	20.26978682	38.42614863	27.35353703	22.77634142	35.63122929	weakly similar to uniprot|C5DSJ5 Zygosaccharomyces rouxii ZYRO0C00638p	
YALI1_C10860g	Q6CCM8	YALI0C08118g1_1	45.65143306	NA	44.68475359	43.4715355	56.25811156	51.44003327	46.15437943	31.67923596	40.69799527	34.96270212	33.06178522	highly similar to uniprot|Q9UUM7 Schizosaccharomyces pombe Protein hob3 (Homolog of Bin3)	
YALI1_D22906g	Q6C8N1	YALI0D18337g1_1	2.096048785	NA	5.101560222	1.446658641	7.192946776	6.961525177	6.605675576	7.305637497	1.916773366	1.904752237	6.29363512	similar to uniprot|P25335 Saccharomyces cerevisiae YIR029w DAL2 allantoinase	
YALI1_A09939g	Q9Y753	YALI0A10076g1_1	10.53943738	NA	6.032126751	12.57102768	9.616627844	5.894974801	6.570898846	1.848196039	9.407488314	10.87894379	NA	uniprot|Q9Y753 Yarrowia lipolytica YALI0A10076g SQS1 Squalene synthase	2.5.1.21
YALI1_E22303g	Q6C5F0	YALI0E18634g1_1	89.0382822	12.59855576	29.02592563	21.9197889	48.09935184	60.10034272	40.19891891	35.02220308	24.8545741	47.55082167	25.75153849	uniprot|Q6C5F0 Yarrowia lipolytica YALI0E18634g MAE1 Malic enzyme	
YALI1_E13428g	Q6C6C7	YALI0E10549g1_1	11.3962024	NA	2.51441016	12.67853267	5.216375094	1.630619623	1.84751089	NA	1.963426782	1.835476798	NA	similar to uniprot|G8YT44 Millerozyma farinosa Piso0_000114	
YALI1_B04589g	Q6CFW1	YALI0B03124g1_1	2.713125722	NA	2.900524147	1.483555889	13.30397683	9.456733777	3.090818037	NA	NA	NA	NA	"similar to uniprot|Q8NKC1 Schizosaccharomyces pombe Putative O-methyltransferase, possibly involved in homocysteine metabolism"	
YALI1_A19725g	Q6CGJ5	YALI0A18766g1_1	31.38140411	0.926404058	10.41223318	19.86847001	23.2638872	18.41337522	7.24015205	13.67380548	17.69731732	25.82023742	4.643239596	weakly similar to uniprot|P48582 Saccharomyces cerevisiae YPL084w BRO1 required for normal response to nutrient limitation	
YALI1_C06870g	Q6CCZ2	YALI0C05346g1_1	3.630462311	NA	1.066762494	NA	1.038917424	1.074274896	NA	NA	NA	NA	NA	"similar to uniprot|P53040 Saccharomyces cerevisiae YGL112C TAF6 Subunit (60 kDa) of TFIID and SAGA complexes, involved in transcription initiation of RNA polymerase II and in chromatin modification"	
YALI1_D06638g	Q6CA82	YALI0D05071g1_1	14.53147257	13.99788984	9.815516641	11.89451082	16.17391174	12.21866628	9.881273016	12.69124118	13.07133512	13.98940902	12.42605029	similar to uniprot|P08466 Saccharomyces cerevisiae YJL208c NUC1 mitochondrial nuclease	
YALI1_C32517g		YALI0C23584g1_1	4.064155452	NA	1.703702937	1.236875457	1.159367195	3.651570386	NA	NA	4.00160477	0.965856665	NA	"similar to uniprot|P25371 Saccharomyces cerevisiae YCR011c ADP1 ATP-dependent permease, frameshift"	
YALI1_E16174g	Q6C619	YALI0E13233g1_1	7.547202703	2.134819295	6.554703335	6.02465773	8.14759386	8.275730671	2.111706455	1.717507251	7.100215507	2.02754595	1.866112244	similar to uniprot|P33755 Saccharomyces cerevisiae YBR170c NPL4 nuclear protein localization factor and ER translocation component	
YALI1_A16642g	Q6CGS4	YALI0A16698g1_1	9.184939597	2.58460031	8.419358321	1.923182102	7.108234983	7.282283843	6.488586039	2.064920656	1.644010647	1.54262508	1.778253367	similar to uniprot|Q06489 Saccharomyces cerevisiae YPR118w	5.3.1.23
YALI1_B22276g	Q6CEB0	YALI0B17072g1_1	78.51581239	NA	42.41101435	19.88287579	48.29448436	80.15827791	48.38051591	67.99344112	40.8934424	51.61173663	19.88987281	weakly similar to uniprot|P38237 Saccharomyces cerevisiae YBR058c UBP14 ubiquitin specific protease	3.4.19.12
YALI1_C16150g	Q6CC87	YALI0C11495g1_1	30.90347997	2.470183455	34.19671513	29.28163621	35.12551416	31.04828087	31.80560483	17.3312856	21.77069035	34.21969198	33.16367997	similar to uniprot|P38254 Saccharomyces cerevisiae YBR094w weak similarity to pig tubulin-tyrosine ligase	
YALI1_D27884g	Q6C874	YALI0D22088g1_1	53.9380884	4.51757511	20.13117315	28.1116136	46.54267267	21.91962582	45.05455899	61.26669079	24.50473712	62.48610046	73.60009541	similar to uniprot|P53875 Saccharomyces cerevisiae YNL185C MRPL19 Mitochondrial ribosomal protein of the large subunit	
YALI1_E17643g	Q6C5W0	YALI0E14707g1_1	238.2943653	249.4838582	310.84271	304.082065	291.8757634	326.7104679	410.2489023	129.410282	159.8776797	157.8670132	137.7205899	hypothetical protein conserved in the Yarrowia clade	
YALI1_F39022g	Q6BZS0	YALI0F31361g1_1	28.0013325	7.666300562	102.0819625	8.444067501	15.41929498	112.7687964	100.3430743	7.148783365	8.212209911	5.527775791	13.07558752	weakly similar to uniprot|A7ETX6 Sclerotinia sclerotiorum predicted protein	
YALI1_E24479g	Q6C567	YALI0E20625g1_1	3.723443974	NA	5.185455475	5.535812238	16.25514926	15.73699988	7.036549549	3.832538288	5.009937385	4.818836733	NA	"uniprot|Q6C567 Yarrowia lipolytica YALI0E20625g URC6 UMP pyrophosphorylase involved in uracile catabolism, putative"	
YALI1_B00675g	Q6CG61	YALI0B00616g1_1	17.10060339	NA	5.550609641	1.334861945	12.23974273	12.35771156	24.01945611	8.724944817	NA	NA	NA	similar to uniprot|P31209 Schizosaccharomyces pombe Polyadenylate-binding protein (Poly(A)-binding protein) (PABP)	
YALI1_C16621g	Q6CC71	YALI0C11880g1_1	102.6620521	41.80755239	137.4322209	92.19686249	122.7714271	154.0564352	151.9293731	141.2180958	96.76076556	99.40764216	134.8573677	similar to uniprot|P46969 Saccharomyces cerevisiae YJL121c POS18 Ribulose-phosphate 3-epimerase	5.1.3.1
